"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","3.150","3.200","3.240","3.045","1.47M","0.00%"
"2022년 05월 19일","3.150","3.060","3.195","3.020","2.14M","2.27%"
"2022년 05월 18일","3.080","3.180","3.210","3.064","2.72M","-4.35%"
"2022년 05월 17일","3.220","3.260","3.307","3.200","2.81M","1.26%"
"2022년 05월 16일","3.180","3.230","3.250","3.170","1.44M","-2.15%"
"2022년 05월 13일","3.250","3.170","3.400","3.150","2.44M","3.17%"
"2022년 05월 12일","3.150","3.100","3.190","3.055","2.37M","1.29%"
"2022년 05월 11일","3.110","3.180","3.240","3.100","1.78M","-2.81%"
"2022년 05월 10일","3.200","3.310","3.330","3.070","3.61M","-1.84%"
"2022년 05월 09일","3.260","3.410","3.460","3.250","2.09M","-5.51%"
"2022년 05월 06일","3.450","3.560","3.590","3.400","2.27M","-3.90%"
"2022년 05월 05일","3.590","3.750","3.790","3.560","4.16M","-6.02%"
"2022년 05월 04일","3.820","3.510","3.830","3.500","4.63M","8.22%"
"2022년 05월 03일","3.530","3.600","3.675","3.300","3.20M","-2.75%"
"2022년 05월 02일","3.630","3.610","3.690","3.530","2.76M","0.00%"
"2022년 04월 29일","3.630","3.720","3.760","3.600","1.72M","-3.20%"
"2022년 04월 28일","3.750","3.730","3.770","3.650","1.91M","1.63%"
"2022년 04월 27일","3.690","3.670","3.730","3.650","1.86M","0.54%"
"2022년 04월 26일","3.670","3.740","3.765","3.670","2.00M","-2.13%"
"2022년 04월 25일","3.750","3.660","3.765","3.660","1.72M","0.81%"
"2022년 04월 22일","3.720","3.830","3.890","3.715","1.37M","-3.38%"
