"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","24.94","24.56","24.96","24.36","141.86K","1.88%"
"2022년 05월 26일","24.48","24.05","24.69","23.79","159.57K","2.17%"
"2022년 05월 25일","23.96","23.84","24.28","23.72","100.44K","0.21%"
"2022년 05월 24일","23.91","23.90","24.09","23.52","88.37K","-1.16%"
"2022년 05월 23일","24.19","24.08","24.35","23.71","175.07K","0.50%"
"2022년 05월 20일","24.07","24.36","24.41","23.31","167.50K","-0.08%"
"2022년 05월 19일","24.09","23.37","24.24","23.24","235.17K","1.30%"
"2022년 05월 18일","23.78","24.06","24.52","23.39","186.38K","-1.74%"
"2022년 05월 17일","24.20","24.23","24.63","24.09","296.65K","1.17%"
"2022년 05월 16일","23.92","24.05","24.21","23.65","174.87K","-1.28%"
"2022년 05월 13일","24.23","24.20","24.67","23.94","447.33K","0.79%"
"2022년 05월 12일","24.04","23.71","24.49","23.02","195.91K","0.80%"
"2022년 05월 11일","23.85","24.47","24.95","23.76","229.55K","-3.64%"
"2022년 05월 10일","24.75","25.34","25.34","24.08","183.50K","-0.24%"
"2022년 05월 09일","24.81","25.16","25.43","24.69","316.90K","-3.43%"
"2022년 05월 06일","25.69","26.22","26.22","25.25","240.94K","-2.36%"
"2022년 05월 05일","26.31","27.03","27.11","25.67","388.84K","-5.05%"
"2022년 05월 04일","27.71","28.44","28.44","26.77","261.38K","-3.21%"
"2022년 05월 03일","28.63","28.02","29.37","26.80","294.05K","-2.92%"
"2022년 05월 02일","29.49","28.75","29.53","28.75","156.63K","2.01%"
"2022년 04월 29일","28.91","30.13","30.25","28.85","198.24K","-4.27%"
