"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","2.96","2.90","2.99","2.83","110.06K","2.07%"
"2022년 05월 26일","2.90","3.28","3.28","2.83","520.70K","-8.81%"
"2022년 05월 25일","3.18","3.08","3.24","3.03","105.43K","2.58%"
"2022년 05월 24일","3.10","3.13","3.21","2.90","134.62K","-2.36%"
"2022년 05월 23일","3.17","3.50","3.50","3.14","179.64K","-8.24%"
"2022년 05월 20일","3.46","3.70","3.70","3.19","391.82K","-3.89%"
"2022년 05월 19일","3.60","3.10","3.68","3.08","513.63K","15.38%"
"2022년 05월 18일","3.12","2.85","3.21","2.83","326.46K","4.70%"
"2022년 05월 17일","2.98","2.93","3.02","2.86","142.78K","5.30%"
"2022년 05월 16일","2.83","2.72","2.92","2.60","166.24K","6.39%"
"2022년 05월 13일","2.66","2.39","2.72","2.30","207.68K","10.37%"
"2022년 05월 12일","2.41","2.11","2.42","2.11","203.38K","12.62%"
"2022년 05월 11일","2.14","2.27","2.38","2.10","226.72K","-8.15%"
"2022년 05월 10일","2.33","2.35","2.41","2.23","194.29K","1.75%"
"2022년 05월 09일","2.29","2.52","2.57","2.25","238.61K","-10.89%"
"2022년 05월 06일","2.57","2.68","2.70","2.52","146.79K","-3.75%"
"2022년 05월 05일","2.67","2.96","2.96","2.63","156.60K","-9.80%"
"2022년 05월 04일","2.96","2.89","2.96","2.70","107.51K","3.50%"
"2022년 05월 03일","2.86","2.90","2.93","2.78","100.11K","0.35%"
"2022년 05월 02일","2.85","2.76","2.85","2.71","128.54K","4.78%"
"2022년 04월 29일","2.72","2.79","2.89","2.68","202.09K","-4.56%"
