"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","36.41","35.38","36.60","34.98","99.11K","2.91%"
"2022년 05월 26일","35.38","34.93","35.96","34.76","55.00K","2.20%"
"2022년 05월 25일","34.62","34.85","35.39","34.46","64.91K","-0.94%"
"2022년 05월 24일","34.95","34.23","35.21","34.06","58.41K","1.33%"
"2022년 05월 23일","34.49","33.96","35.09","33.65","104.03K","2.89%"
"2022년 05월 20일","33.52","36.08","36.08","33.40","128.12K","-5.92%"
"2022년 05월 19일","35.63","39.00","39.00","34.64","182.07K","-7.00%"
"2022년 05월 18일","38.31","39.06","39.87","37.99","115.10K","-0.57%"
"2022년 05월 17일","38.53","37.62","38.65","37.57","38.97K","3.88%"
"2022년 05월 16일","37.09","37.04","37.42","36.63","38.16K","0.27%"
"2022년 05월 13일","36.99","36.68","37.84","36.61","41.89K","1.79%"
"2022년 05월 12일","36.34","36.01","36.44","35.81","36.19K","0.75%"
"2022년 05월 11일","36.07","36.30","37.28","35.97","36.18K","-0.63%"
"2022년 05월 10일","36.30","37.12","37.49","35.96","43.56K","-1.55%"
"2022년 05월 09일","36.87","36.18","37.17","35.90","67.08K","0.82%"
"2022년 05월 06일","36.57","36.58","36.91","36.01","47.12K","-0.25%"
"2022년 05월 05일","36.66","38.39","38.47","36.25","44.97K","-5.08%"
"2022년 05월 04일","38.62","38.13","38.79","37.27","50.33K","2.99%"
"2022년 05월 03일","37.50","37.33","37.90","36.89","47.43K","0.70%"
"2022년 05월 02일","37.24","37.01","37.82","36.84","73.01K","-0.11%"
"2022년 04월 29일","37.28","38.69","38.69","37.15","77.03K","-2.89%"
