"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","115.91","113.65","116.05","113.65","268.93K","2.49%"
"2022년 05월 26일","113.09","113.19","114.11","112.17","374.85K","0.90%"
"2022년 05월 25일","112.08","110.80","112.43","110.45","339.66K","0.81%"
"2022년 05월 24일","111.18","109.10","111.41","106.52","355.98K","1.44%"
"2022년 05월 23일","109.60","111.21","111.57","107.73","412.48K","0.18%"
"2022년 05월 20일","109.40","112.55","112.87","107.54","462.92K","-1.63%"
"2022년 05월 19일","111.21","112.22","114.01","110.82","382.07K","-1.99%"
"2022년 05월 18일","113.47","117.90","117.90","113.05","377.24K","-4.21%"
"2022년 05월 17일","118.46","116.50","118.55","116.14","399.17K","2.51%"
"2022년 05월 16일","115.56","116.00","116.75","115.28","474.34K","-0.35%"
"2022년 05월 13일","115.97","113.56","116.13","113.01","616.76K","2.84%"
"2022년 05월 12일","112.77","109.31","112.79","108.89","913.66K","3.63%"
"2022년 05월 11일","108.82","110.41","112.67","108.59","576.64K","-0.69%"
"2022년 05월 10일","109.58","112.41","113.67","108.53","536.24K","-1.73%"
"2022년 05월 09일","111.51","113.84","114.06","111.17","533.33K","-3.15%"
"2022년 05월 06일","115.14","116.83","117.36","113.71","493.75K","-2.08%"
"2022년 05월 05일","117.58","120.44","123.46","116.49","722.38K","-3.35%"
"2022년 05월 04일","121.65","118.35","122.17","118.00","681.21K","2.99%"
"2022년 05월 03일","118.12","115.81","118.73","114.30","700.16K","2.52%"
"2022년 05월 02일","115.22","118.20","118.47","112.75","654.30K","-1.57%"
