"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","34.20","33.57","34.25","32.50","745.73K","2.61%"
"2022년 05월 26일","33.33","33.38","34.84","33.32","767.86K","-1.88%"
"2022년 05월 25일","33.97","33.52","34.27","32.78","529.29K","0.50%"
"2022년 05월 24일","33.80","35.29","35.51","33.48","778.24K","-6.24%"
"2022년 05월 23일","36.05","36.45","36.88","35.49","577.38K","-0.44%"
"2022년 05월 20일","36.21","36.01","36.64","33.90","735.59K","3.02%"
"2022년 05월 19일","35.15","34.07","35.80","33.80","881.06K","2.78%"
"2022년 05월 18일","34.20","35.08","36.14","34.08","1.33M","-4.39%"
"2022년 05월 17일","35.77","33.97","35.77","33.58","1.24M","8.79%"
"2022년 05월 16일","32.88","31.52","34.19","31.00","1.14M","3.92%"
"2022년 05월 13일","31.64","31.03","33.21","30.74","1.29M","4.39%"
"2022년 05월 12일","30.31","28.45","31.28","27.87","1.48M","4.70%"
"2022년 05월 11일","28.95","35.30","35.50","28.53","1.95M","-15.57%"
"2022년 05월 10일","34.29","34.72","35.47","33.36","1.41M","4.80%"
"2022년 05월 09일","32.72","35.82","36.52","32.24","1.60M","-11.38%"
"2022년 05월 06일","36.92","39.39","39.49","36.48","1.09M","-8.25%"
"2022년 05월 05일","40.24","42.59","42.69","39.14","696.63K","-6.44%"
"2022년 05월 04일","43.01","42.99","43.23","40.11","808.50K","0.84%"
"2022년 05월 03일","42.65","42.91","44.60","41.99","578.19K","-0.93%"
"2022년 05월 02일","43.05","41.09","43.13","40.76","706.83K","4.72%"
"2022년 04월 29일","41.11","42.07","43.43","40.83","548.75K","-2.84%"
