"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","195.52","197.92","197.92","192.86","560.32K","-1.48%"
"2022년 05월 23일","198.46","199.99","201.33","195.37","425.91K","0.40%"
"2022년 05월 20일","197.66","199.74","202.42","193.65","451.30K","0.04%"
"2022년 05월 19일","197.59","190.86","199.60","190.12","594.05K","3.23%"
"2022년 05월 18일","191.41","195.13","196.49","190.19","811.90K","-3.25%"
"2022년 05월 17일","197.83","200.00","200.26","194.77","544.52K","0.47%"
"2022년 05월 16일","196.91","196.32","198.79","195.02","345.44K","0.03%"
"2022년 05월 13일","196.86","195.86","200.27","194.40","598.16K","2.37%"
"2022년 05월 12일","192.31","190.25","195.43","189.40","447.29K","0.44%"
"2022년 05월 11일","191.46","194.01","198.83","191.24","645.43K","-1.93%"
"2022년 05월 10일","195.22","195.01","198.26","191.29","657.40K","1.29%"
"2022년 05월 09일","192.74","198.82","198.82","191.12","766.39K","-4.61%"
"2022년 05월 06일","202.05","202.05","202.52","195.43","692.82K","-0.82%"
"2022년 05월 05일","203.73","203.99","206.98","201.45","807.85K","-0.74%"
"2022년 05월 04일","205.24","196.51","206.46","195.48","767.14K","4.49%"
"2022년 05월 03일","196.42","200.00","201.99","195.23","890.86K","-1.68%"
"2022년 05월 02일","199.77","199.80","202.84","196.31","722.66K","-0.10%"
"2022년 04월 29일","199.97","204.10","207.75","197.16","1.03M","-6.34%"
"2022년 04월 28일","213.51","216.51","216.51","208.54","873.70K","-0.56%"
"2022년 04월 27일","214.72","217.14","219.24","213.95","550.25K","-0.90%"
"2022년 04월 26일","216.66","223.49","224.89","216.51","531.07K","-4.11%"
"2022년 04월 25일","225.95","225.74","228.00","223.15","571.81K","-0.64%"
