"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","811.44","802.36","818.64","785.01","464.16K","3.57%"
"2022년 05월 26일","783.44","725.22","788.79","718.01","731.16K","8.36%"
"2022년 05월 25일","723.00","703.62","734.53","696.79","748.43K","3.31%"
"2022년 05월 24일","699.86","745.12","745.12","690.50","915.13K","-9.61%"
"2022년 05월 23일","774.30","775.93","782.83","736.90","813.29K","-0.17%"
"2022년 05월 20일","775.65","824.71","832.95","732.00","1.07M","-3.23%"
"2022년 05월 19일","801.57","752.60","823.33","752.60","953.79K","6.98%"
"2022년 05월 18일","749.30","802.01","824.85","745.77","658.97K","-10.25%"
"2022년 05월 17일","834.88","815.01","835.32","772.78","682.16K","5.97%"
"2022년 05월 16일","787.81","774.21","823.00","767.06","715.73K","-0.90%"
"2022년 05월 13일","794.96","751.00","805.88","738.83","863.05K","9.96%"
"2022년 05월 12일","722.93","655.00","747.12","640.00","1.23M","6.36%"
"2022년 05월 11일","679.68","771.80","774.99","674.53","1.12M","-12.24%"
"2022년 05월 10일","774.44","808.08","836.13","766.11","1.02M","0.45%"
"2022년 05월 09일","770.99","892.94","899.43","764.01","1.30M","-16.88%"
"2022년 05월 06일","927.55","960.01","986.00","883.67","1.18M","1.57%"
"2022년 05월 05일","913.22","993.00","994.49","900.42","798.06K","-10.75%"
"2022년 05월 04일","1,023.21","981.60","1,028.99","925.00","539.89K","2.67%"
"2022년 05월 03일","996.64","998.91","1,034.76","981.01","312.58K","-0.61%"
"2022년 05월 02일","1,002.79","972.12","1,006.87","958.61","411.05K","2.99%"
"2022년 04월 29일","973.63","1,029.18","1,050.49","965.82","544.17K","-6.38%"
