"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","7.700","7.630","8.152","7.210","219.65K","-1.79%"
"2022년 05월 26일","7.840","7.600","8.250","7.295","116.52K","4.53%"
"2022년 05월 25일","7.500","7.470","7.680","7.200","57.99K","2.88%"
"2022년 05월 24일","7.290","7.450","7.544","7.100","20.81K","-2.02%"
"2022년 05월 23일","7.440","7.340","7.540","6.883","90.55K","3.77%"
"2022년 05월 20일","7.170","7.280","7.563","6.819","84.76K","-0.55%"
"2022년 05월 19일","7.210","7.180","7.960","7.106","359.72K","-5.75%"
"2022년 05월 18일","7.650","7.750","8.012","7.500","62.27K","-1.16%"
"2022년 05월 17일","7.740","8.120","8.600","7.510","284.55K","-3.97%"
"2022년 05월 16일","8.060","7.500","9.470","7.500","330.92K","7.61%"
"2022년 05월 13일","7.490","7.050","7.700","6.860","68.37K","4.90%"
"2022년 05월 12일","7.140","6.960","7.300","6.780","98.57K","1.71%"
"2022년 05월 11일","7.020","7.050","7.800","6.948","122.02K","-0.71%"
"2022년 05월 10일","7.070","7.130","7.500","7.000","17.36K","-1.12%"
"2022년 05월 09일","7.150","7.650","7.950","6.900","86.28K","-8.68%"
"2022년 05월 06일","7.830","7.850","8.584","7.600","74.67K","0.13%"
"2022년 05월 05일","7.820","8.100","9.106","7.710","225.56K","-3.10%"
"2022년 05월 04일","8.070","7.820","8.180","7.539","175.65K","7.31%"
"2022년 05월 03일","7.520","7.670","8.200","7.510","80.31K","-3.47%"
"2022년 05월 02일","7.790","7.970","8.150","7.416","46.59K","-0.70%"
"2022년 04월 29일","7.845","8.220","8.690","7.650","137.66K","-3.15%"
