"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","266.69","269.67","271.81","264.55","659.87K","-2.80%"
"2022년 05월 23일","274.38","276.44","279.41","266.06","356.51K","-0.87%"
"2022년 05월 20일","276.79","274.00","277.41","264.85","526.25K","2.64%"
"2022년 05월 19일","269.66","268.56","278.63","265.54","428.07K","0.27%"
"2022년 05월 18일","268.94","277.46","278.98","265.03","301.84K","-4.51%"
"2022년 05월 17일","281.64","288.43","291.48","274.70","343.27K","0.65%"
"2022년 05월 16일","279.81","285.00","290.66","279.15","383.96K","-3.03%"
"2022년 05월 13일","288.56","282.76","292.04","280.64","432.14K","4.93%"
"2022년 05월 12일","274.99","261.32","280.41","259.95","731.91K","3.33%"
"2022년 05월 11일","266.14","279.97","286.50","264.48","533.23K","-6.28%"
"2022년 05월 10일","283.98","287.09","293.33","272.18","700.26K","1.36%"
"2022년 05월 09일","280.17","287.29","287.29","273.39","601.12K","-5.10%"
"2022년 05월 06일","295.24","295.27","301.84","278.61","604.78K","-1.93%"
"2022년 05월 05일","301.05","322.48","324.04","296.71","626.69K","-8.27%"
"2022년 05월 04일","328.20","306.10","329.93","292.11","1.35M","13.78%"
"2022년 05월 03일","288.46","292.38","297.01","282.74","815.53K","-1.46%"
"2022년 05월 02일","292.72","282.89","292.97","278.37","524.80K","4.00%"
"2022년 04월 29일","281.47","293.13","298.02","280.96","601.46K","-4.70%"
"2022년 04월 28일","295.34","289.24","297.68","281.52","712.19K","4.62%"
"2022년 04월 27일","282.31","286.41","294.81","282.20","466.06K","-0.87%"
"2022년 04월 26일","284.80","300.27","300.27","284.79","480.57K","-6.15%"
"2022년 04월 25일","303.46","293.34","306.22","293.34","473.86K","2.53%"
