"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","29.76","33.34","34.50","29.00","682.05K","-11.35%"
"2022년 05월 26일","33.57","31.48","33.72","31.48","683.76K","8.36%"
"2022년 05월 25일","30.98","27.75","31.35","27.29","1.05M","9.94%"
"2022년 05월 24일","28.18","24.51","29.91","21.70","1.99M","9.52%"
"2022년 05월 23일","25.73","25.47","26.90","25.10","763.66K","1.18%"
"2022년 05월 20일","25.43","28.50","28.77","24.27","1.02M","-13.21%"
"2022년 05월 19일","29.30","28.21","31.21","27.86","761.74K","2.63%"
"2022년 05월 18일","28.55","28.88","29.61","27.42","1.07M","-5.71%"
"2022년 05월 17일","30.28","30.13","30.38","28.04","729.03K","3.49%"
"2022년 05월 16일","29.26","28.90","29.80","28.13","752.14K","1.32%"
"2022년 05월 13일","28.88","28.55","29.84","28.08","240.56K","3.22%"
"2022년 05월 12일","27.98","26.48","28.87","25.17","453.00K","4.09%"
"2022년 05월 11일","26.88","29.35","30.60","26.81","474.09K","-8.32%"
"2022년 05월 10일","29.32","29.32","29.75","27.00","924.41K","0.69%"
"2022년 05월 09일","29.12","28.08","29.25","27.43","423.77K","1.75%"
"2022년 05월 06일","28.62","29.96","30.17","28.12","429.35K","-5.42%"
"2022년 05월 05일","30.26","31.21","31.24","29.42","349.85K","-5.29%"
"2022년 05월 04일","31.95","31.90","32.19","30.16","443.78K","1.27%"
"2022년 05월 03일","31.55","30.95","32.01","30.27","374.84K","1.45%"
"2022년 05월 02일","31.10","28.11","31.21","27.77","353.56K","11.19%"
"2022년 04월 29일","27.97","29.29","30.00","27.73","379.91K","-6.45%"
