"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","86.06","87.53","87.63","84.63","1.66M","-2.67%"
"2022년 05월 23일","88.42","89.86","90.22","87.03","755.66K","-0.21%"
"2022년 05월 20일","88.61","89.87","89.96","86.82","1.23M","-0.35%"
"2022년 05월 19일","88.92","88.99","89.89","87.30","1.54M","-0.76%"
"2022년 05월 18일","89.60","92.88","93.26","89.06","994.88K","-4.96%"
"2022년 05월 17일","94.28","93.62","94.69","93.30","719.28K","2.46%"
"2022년 05월 16일","92.02","92.95","93.36","91.49","813.95K","-1.57%"
"2022년 05월 13일","93.49","94.07","95.80","93.25","720.20K","0.60%"
"2022년 05월 12일","92.93","93.40","95.13","90.96","1.34M","-0.73%"
"2022년 05월 11일","93.61","95.83","97.82","93.41","647.48K","-2.86%"
"2022년 05월 10일","96.37","96.48","97.50","94.17","716.90K","1.25%"
"2022년 05월 09일","95.18","95.97","96.25","94.65","607.63K","-1.94%"
"2022년 05월 06일","97.06","97.82","98.59","95.97","683.84K","-1.70%"
"2022년 05월 05일","98.74","100.74","101.71","97.83","719.92K","-3.04%"
"2022년 05월 04일","101.84","100.07","102.03","97.94","646.79K","2.56%"
"2022년 05월 03일","99.30","98.07","100.26","97.70","754.50K","1.37%"
"2022년 05월 02일","97.96","98.66","99.62","96.15","814.71K","-0.36%"
"2022년 04월 29일","98.31","100.87","102.34","98.02","740.68K","-3.44%"
"2022년 04월 28일","101.81","100.95","102.18","98.35","1.21M","1.81%"
"2022년 04월 27일","100.00","111.88","111.94","99.11","2.11M","-8.56%"
"2022년 04월 26일","109.36","111.68","112.62","109.03","854.91K","-2.51%"
"2022년 04월 25일","112.18","111.81","112.38","108.61","704.90K","-0.23%"
