"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","87.76","86.40","87.91","85.71","2.65M","1.37%"
"2022년 05월 23일","86.57","84.99","87.29","84.94","3.09M","3.06%"
"2022년 05월 20일","84.00","84.56","85.36","82.29","4.85M","0.17%"
"2022년 05월 19일","83.86","83.37","84.72","81.45","4.33M","-0.80%"
"2022년 05월 18일","84.54","88.20","88.46","84.18","4.80M","-4.61%"
"2022년 05월 17일","88.63","87.63","89.07","86.35","5.85M","1.66%"
"2022년 05월 16일","87.18","85.84","87.49","85.84","3.76M","2.10%"
"2022년 05월 13일","85.39","85.38","85.99","84.42","2.88M","1.13%"
"2022년 05월 12일","84.44","84.20","84.57","82.56","3.47M","0.09%"
"2022년 05월 11일","84.36","85.13","86.51","84.11","3.54M","-0.72%"
"2022년 05월 10일","84.97","85.31","88.09","84.09","4.02M","0.72%"
"2022년 05월 09일","84.36","88.52","88.55","83.99","4.33M","-5.98%"
"2022년 05월 06일","89.73","88.91","90.14","88.37","2.60M","0.36%"
"2022년 05월 05일","89.41","91.15","91.71","88.31","2.93M","-1.91%"
"2022년 05월 04일","91.15","90.24","91.30","88.92","3.25M","1.55%"
"2022년 05월 03일","89.76","89.29","90.88","88.84","3.81M","0.50%"
"2022년 05월 02일","89.31","90.21","90.45","88.00","3.45M","-0.28%"
"2022년 04월 29일","89.56","91.98","92.73","89.39","6.34M","-3.19%"
"2022년 04월 28일","92.51","94.67","94.73","91.16","5.02M","-1.50%"
"2022년 04월 27일","93.92","92.81","95.55","89.62","7.21M","3.62%"
"2022년 04월 26일","90.64","94.61","95.97","89.96","7.08M","-0.35%"
"2022년 04월 25일","90.96","91.50","91.75","88.76","5.03M","-1.32%"
