"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","76.22","75.70","76.36","74.26","1.93M","0.53%"
"2022년 05월 23일","75.82","74.54","75.97","73.61","2.03M","2.43%"
"2022년 05월 20일","74.02","74.32","74.78","72.96","2.27M","0.93%"
"2022년 05월 19일","73.34","73.13","73.97","72.39","1.91M","-0.57%"
"2022년 05월 18일","73.76","75.87","75.98","73.54","1.35M","-2.72%"
"2022년 05월 17일","75.82","75.23","75.84","74.00","2.01M","2.02%"
"2022년 05월 16일","74.32","74.91","75.18","73.98","1.07M","-0.85%"
"2022년 05월 13일","74.96","74.57","75.14","73.55","1.55M","1.13%"
"2022년 05월 12일","74.12","73.81","74.35","72.95","1.98M","0.39%"
"2022년 05월 11일","73.83","73.03","75.24","72.81","2.01M","1.43%"
"2022년 05월 10일","72.79","73.90","74.45","71.86","3.04M","-0.64%"
"2022년 05월 09일","73.26","75.79","75.95","72.88","2.21M","-4.20%"
"2022년 05월 06일","76.47","77.29","77.33","75.25","1.83M","-1.73%"
"2022년 05월 05일","77.82","80.23","80.23","77.18","1.91M","-3.00%"
"2022년 05월 04일","80.23","80.07","80.48","77.70","1.80M","0.04%"
"2022년 05월 03일","80.20","79.84","80.93","79.44","1.44M","0.25%"
"2022년 05월 02일","80.00","82.11","82.48","78.11","2.66M","-1.84%"
"2022년 04월 29일","81.50","85.83","85.84","81.34","2.79M","-5.29%"
"2022년 04월 28일","86.05","86.40","86.51","84.58","2.15M","-0.05%"
"2022년 04월 27일","86.09","87.54","88.30","85.92","2.33M","-3.37%"
"2022년 04월 26일","89.09","90.06","90.95","88.94","1.40M","-1.32%"
"2022년 04월 25일","90.28","91.45","91.45","89.04","1.47M","-0.95%"
