"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","112.86","110.16","113.39","109.73","999.90K","4.42%"
"2022년 05월 26일","108.08","102.63","108.47","101.17","1.09M","5.55%"
"2022년 05월 25일","102.40","100.25","103.20","100.25","984.12K","1.11%"
"2022년 05월 24일","101.28","104.14","104.96","99.98","1.05M","-5.03%"
"2022년 05월 23일","106.64","106.20","108.41","104.80","601.08K","0.49%"
"2022년 05월 20일","106.12","108.05","108.13","101.02","1.08M","0.57%"
"2022년 05월 19일","105.52","104.90","108.28","102.96","982.45K","0.21%"
"2022년 05월 18일","105.30","110.39","112.51","104.92","1.13M","-6.23%"
"2022년 05월 17일","112.30","110.39","112.77","108.92","1.09M","4.94%"
"2022년 05월 16일","107.01","108.08","109.40","106.82","892.69K","-2.04%"
"2022년 05월 13일","109.24","105.32","110.26","105.10","1.11M","5.75%"
"2022년 05월 12일","103.30","100.48","104.15","99.82","1.12M","1.76%"
"2022년 05월 11일","101.51","105.08","108.43","101.35","1.48M","-4.21%"
"2022년 05월 10일","105.97","107.89","109.23","102.57","1.52M","0.45%"
"2022년 05월 09일","105.50","112.11","113.53","105.36","2.04M","-8.31%"
"2022년 05월 06일","115.06","113.66","118.47","111.24","1.17M","0.40%"
"2022년 05월 05일","114.60","117.46","118.36","112.93","1.48M","-4.93%"
"2022년 05월 04일","120.54","116.87","120.56","113.53","1.01M","3.46%"
"2022년 05월 03일","116.51","114.37","117.92","114.04","1.08M","0.61%"
"2022년 05월 02일","115.80","111.62","115.99","110.64","1.45M","3.96%"
"2022년 04월 29일","111.39","113.33","116.22","111.11","1.59M","-3.10%"
