"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","5.690","5.660","5.790","5.660","2.99K","0.71%"
"2022년 05월 26일","5.650","5.872","5.872","5.650","0.71K","-0.53%"
"2022년 05월 25일","5.680","5.651","5.700","5.650","2.82K","0.00%"
"2022년 05월 24일","5.680","5.650","5.750","5.630","5.24K","-0.53%"
"2022년 05월 23일","5.710","5.780","5.780","5.700","1.93K","0.88%"
"2022년 05월 20일","5.660","5.778","5.802","5.630","8.69K","-2.25%"
"2022년 05월 19일","5.790","5.720","5.800","5.640","3.19K","0.87%"
"2022년 05월 18일","5.740","5.800","5.800","5.730","1.18K","-3.04%"
"2022년 05월 17일","5.920","5.600","5.920","5.500","33.63K","3.86%"
"2022년 05월 16일","5.700","5.560","5.840","5.560","14.57K","1.79%"
"2022년 05월 13일","5.600","5.520","5.600","5.450","7.41K","1.27%"
"2022년 05월 12일","5.530","5.600","5.610","5.450","26.84K","-1.43%"
"2022년 05월 11일","5.610","5.910","5.914","5.500","62.65K","-5.40%"
"2022년 05월 10일","5.930","5.930","5.930","5.930","-","0.00%"
"2022년 05월 09일","5.930","5.940","5.990","5.860","7.94K","0.34%"
"2022년 05월 06일","5.910","6.031","6.032","5.895","9.14K","-1.34%"
"2022년 05월 05일","5.990","5.960","6.087","5.856","14.29K","5.64%"
"2022년 05월 04일","5.670","5.500","5.680","5.500","5.16K","2.16%"
"2022년 05월 03일","5.550","5.610","5.615","5.550","3.24K","-1.60%"
"2022년 05월 02일","5.640","5.690","5.720","5.490","11.63K","-0.88%"
"2022년 04월 29일","5.690","5.520","5.715","5.520","1.74K","1.79%"
