"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","16.20","16.10","16.25","15.70","1.14K","-0.31%"
"2022년 05월 26일","16.25","15.85","16.88","15.85","6.22K","1.56%"
"2022년 05월 25일","16.00","16.33","16.33","15.77","2.14K","-2.02%"
"2022년 05월 24일","16.33","16.29","16.89","16.04","1.77K","0.06%"
"2022년 05월 23일","16.32","15.79","17.00","15.79","8.63K","4.28%"
"2022년 05월 20일","15.65","16.05","16.05","15.45","2.57K","-2.19%"
"2022년 05월 19일","16.00","16.01","16.55","15.60","10.37K","-1.84%"
"2022년 05월 18일","16.30","16.00","16.31","15.96","10.72K","2.90%"
"2022년 05월 17일","15.84","16.21","16.21","15.70","2.76K","-1.00%"
"2022년 05월 16일","16.00","15.51","16.50","15.51","3.27K","-0.06%"
"2022년 05월 13일","16.01","16.00","17.00","15.57","8.35K","-1.48%"
"2022년 05월 12일","16.25","16.48","17.18","15.28","15.17K","-2.40%"
"2022년 05월 11일","16.65","15.69","16.68","15.05","15.44K","6.39%"
"2022년 05월 10일","15.65","14.71","16.10","14.50","8.42K","7.60%"
"2022년 05월 09일","14.55","16.06","16.06","14.35","4.80K","-9.09%"
"2022년 05월 06일","16.00","16.88","16.88","16.00","7.20K","-8.47%"
"2022년 05월 05일","17.48","17.28","17.48","17.02","2.58K","-0.51%"
"2022년 05월 04일","17.57","17.57","17.57","17.57","-","-0.73%"
"2022년 05월 03일","17.70","16.75","17.70","16.75","0.80K","3.03%"
"2022년 05월 02일","17.18","17.18","17.18","17.18","-","-0.12%"
"2022년 04월 29일","17.20","17.92","17.92","16.56","3.15K","-1.15%"
