"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","4.185","4.270","4.270","4.110","4.26K","0.12%"
"2022년 05월 26일","4.180","4.210","4.210","4.050","9.47K","0.97%"
"2022년 05월 25일","4.140","4.250","4.250","4.069","5.46K","-0.48%"
"2022년 05월 24일","4.160","4.390","4.390","4.090","25.16K","-4.37%"
"2022년 05월 23일","4.350","4.410","4.440","4.315","4.00K","0.93%"
"2022년 05월 20일","4.310","4.410","4.410","4.130","20.52K","-0.69%"
"2022년 05월 19일","4.340","4.240","4.340","4.180","6.92K","3.33%"
"2022년 05월 18일","4.200","4.360","4.360","4.080","13.00K","-2.33%"
"2022년 05월 17일","4.300","4.150","4.390","4.150","15.14K","1.65%"
"2022년 05월 16일","4.230","4.150","4.230","4.150","4.34K","0.24%"
"2022년 05월 13일","4.220","4.150","4.220","4.100","14.96K","2.93%"
"2022년 05월 12일","4.100","4.210","4.224","4.080","15.46K","-3.07%"
"2022년 05월 11일","4.230","4.181","4.230","4.181","2.93K","-0.24%"
"2022년 05월 10일","4.240","4.215","4.240","4.180","6.91K","0.95%"
"2022년 05월 09일","4.200","4.420","4.430","4.200","9.40K","-4.33%"
"2022년 05월 06일","4.390","4.648","4.648","4.390","8.66K","-4.43%"
"2022년 05월 05일","4.594","4.625","4.625","4.515","3.06K","-1.22%"
"2022년 05월 04일","4.650","4.400","4.670","4.400","10.61K","4.03%"
"2022년 05월 03일","4.470","4.450","4.490","4.350","6.53K","2.52%"
"2022년 05월 02일","4.360","4.470","4.470","4.270","105.33K","-2.90%"
"2022년 04월 29일","4.490","4.630","4.750","4.340","10.89K","-2.18%"
