"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","10.55","10.31","10.60","10.08","141.74K","3.23%"
"2022년 05월 26일","10.22","10.16","10.42","10.11","59.29K","1.59%"
"2022년 05월 25일","10.06","9.83","10.12","9.83","71.26K","1.62%"
"2022년 05월 24일","9.90","9.97","10.12","9.53","88.46K","-1.30%"
"2022년 05월 23일","10.03","10.15","10.20","9.82","95.95K","-1.18%"
"2022년 05월 20일","10.15","10.59","10.88","9.90","96.06K","-3.43%"
"2022년 05월 19일","10.51","10.75","11.14","10.45","109.79K","-2.32%"
"2022년 05월 18일","10.76","11.02","11.35","10.65","88.25K","-3.93%"
"2022년 05월 17일","11.20","10.84","11.40","10.72","96.44K","5.26%"
"2022년 05월 16일","10.64","10.70","11.10","10.57","82.15K","-0.65%"
"2022년 05월 13일","10.71","10.57","10.86","10.47","90.88K","1.61%"
"2022년 05월 12일","10.54","10.25","10.56","10.15","103.69K","1.74%"
"2022년 05월 11일","10.36","10.68","11.12","10.30","152.71K","-2.17%"
"2022년 05월 10일","10.59","10.26","10.64","10.10","153.71K","4.64%"
"2022년 05월 09일","10.12","10.45","10.45","9.67","258.88K","-5.68%"
"2022년 05월 06일","10.73","10.05","11.38","9.69","252.61K","9.49%"
"2022년 05월 05일","9.80","9.76","9.92","9.70","289.84K","-1.01%"
"2022년 05월 04일","9.90","9.59","9.93","9.39","125.69K","4.21%"
"2022년 05월 03일","9.50","9.55","9.76","9.34","205.36K","-1.25%"
"2022년 05월 02일","9.62","9.62","9.80","9.38","83.32K","-0.72%"
"2022년 04월 29일","9.69","9.99","10.44","9.66","126.21K","-3.87%"
