"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","176.70","172.11","176.70","171.90","230.09K","3.21%"
"2022년 05월 26일","171.21","166.75","171.50","166.75","418.85K","3.23%"
"2022년 05월 25일","165.86","160.75","167.90","160.75","643.11K","3.38%"
"2022년 05월 24일","160.43","173.49","173.49","159.87","853.28K","-8.51%"
"2022년 05월 23일","175.36","176.07","177.28","173.68","283.03K","0.78%"
"2022년 05월 20일","174.00","175.92","177.73","172.89","462.57K","-0.45%"
"2022년 05월 19일","174.78","172.41","177.10","171.64","284.06K","1.11%"
"2022년 05월 18일","172.86","176.40","179.46","171.01","392.97K","-3.15%"
"2022년 05월 17일","178.48","174.15","179.57","173.09","355.19K","3.92%"
"2022년 05월 16일","171.75","171.72","173.32","169.51","244.26K","-0.21%"
"2022년 05월 13일","172.12","167.66","172.80","167.10","384.29K","2.81%"
"2022년 05월 12일","167.41","161.83","167.70","160.11","512.67K","3.45%"
"2022년 05월 11일","161.82","161.42","169.76","160.01","407.89K","1.04%"
"2022년 05월 10일","160.15","163.99","163.99","156.49","502.95K","5.09%"
"2022년 05월 09일","152.40","156.25","159.19","151.01","461.43K","-3.79%"
"2022년 05월 06일","158.41","163.06","163.06","156.25","280.89K","-2.97%"
"2022년 05월 05일","163.26","165.85","167.47","161.78","215.78K","-1.88%"
"2022년 05월 04일","166.38","162.08","166.59","160.93","183.42K","2.60%"
"2022년 05월 03일","162.17","162.04","164.14","160.04","287.27K","-0.43%"
"2022년 05월 02일","162.87","158.20","163.35","158.20","350.91K","2.81%"
"2022년 04월 29일","158.42","161.02","162.43","157.79","206.67K","-2.32%"
