"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","63.80","63.40","65.10","62.76","154.66K","1.59%"
"2022년 05월 26일","62.80","65.47","66.05","62.12","221.92K","-3.38%"
"2022년 05월 25일","65.00","64.06","65.73","60.82","141.38K","1.71%"
"2022년 05월 24일","63.91","65.08","65.14","63.29","125.30K","-2.72%"
"2022년 05월 23일","65.70","66.40","66.88","65.34","89.10K","-0.21%"
"2022년 05월 20일","65.84","67.38","67.48","63.78","130.69K","-1.66%"
"2022년 05월 19일","66.95","68.32","68.93","66.86","111.00K","-2.49%"
"2022년 05월 18일","68.66","71.13","71.82","68.09","63.80K","-4.53%"
"2022년 05월 17일","71.92","71.75","72.48","71.00","54.76K","1.87%"
"2022년 05월 16일","70.60","70.51","71.48","69.61","86.73K","-0.14%"
"2022년 05월 13일","70.70","69.94","71.58","69.94","91.78K","2.08%"
"2022년 05월 12일","69.26","71.45","72.32","68.07","147.84K","-3.40%"
"2022년 05월 11일","71.70","72.06","73.26","71.00","126.43K","-0.43%"
"2022년 05월 10일","72.01","72.87","73.32","70.18","128.93K","-0.33%"
"2022년 05월 09일","72.25","71.40","73.16","71.13","85.44K","-0.04%"
"2022년 05월 06일","72.28","72.56","72.92","70.77","79.69K","-1.07%"
"2022년 05월 05일","73.06","74.24","74.32","70.99","114.95K","-2.35%"
"2022년 05월 04일","74.82","73.59","75.29","71.64","101.92K","2.34%"
"2022년 05월 03일","73.11","74.40","78.15","70.55","147.02K","3.94%"
"2022년 05월 02일","70.34","69.70","71.38","68.85","100.94K","0.41%"
"2022년 04월 29일","70.05","71.65","72.31","69.73","75.41K","-2.51%"
