"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","3.640","3.510","3.670","3.490","2.14M","3.70%"
"2022년 05월 26일","3.510","3.460","3.640","3.380","1.00M","2.03%"
"2022년 05월 25일","3.440","3.320","3.465","3.280","995.24K","2.69%"
"2022년 05월 24일","3.350","3.470","3.510","3.305","1.18M","-4.83%"
"2022년 05월 23일","3.520","3.500","3.570","3.440","785.75K","0.57%"
"2022년 05월 20일","3.500","3.560","3.590","3.410","695.75K","0.00%"
"2022년 05월 19일","3.500","3.460","3.590","3.460","1.02M","0.29%"
"2022년 05월 18일","3.490","3.410","3.520","3.395","851.59K","0.58%"
"2022년 05월 17일","3.470","3.370","3.505","3.370","2.13M","5.79%"
"2022년 05월 16일","3.280","3.400","3.470","3.275","1.14M","-3.53%"
"2022년 05월 13일","3.400","3.260","3.445","3.260","1.33M","5.92%"
"2022년 05월 12일","3.210","3.070","3.310","3.070","1.40M","3.22%"
"2022년 05월 11일","3.110","3.120","3.300","3.060","1.73M","-0.96%"
"2022년 05월 10일","3.140","3.340","3.480","3.120","1.57M","-4.27%"
"2022년 05월 09일","3.280","3.430","3.490","3.262","2.00M","-6.02%"
"2022년 05월 06일","3.490","3.760","3.760","3.490","1.61M","-5.93%"
"2022년 05월 05일","3.710","3.840","3.960","3.670","2.56M","0.00%"
"2022년 05월 04일","3.710","3.520","3.730","3.360","2.95M","4.80%"
"2022년 05월 03일","3.540","3.665","3.695","3.510","3.02M","0.28%"
"2022년 05월 02일","3.530","3.500","3.670","3.395","3.17M","-1.12%"
"2022년 04월 29일","3.570","3.420","3.775","3.400","5.01M","5.62%"
