"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","3.750","3.760","3.830","3.730","222.41K","0.00%"
"2022년 05월 26일","3.750","3.780","3.810","3.725","155.10K","0.00%"
"2022년 05월 25일","3.750","3.780","3.810","3.650","148.66K","-1.06%"
"2022년 05월 24일","3.790","3.830","3.850","3.740","176.71K","-1.04%"
"2022년 05월 23일","3.830","3.680","3.850","3.680","170.40K","4.08%"
"2022년 05월 20일","3.680","3.750","3.850","3.580","140.43K","-1.08%"
"2022년 05월 19일","3.720","3.650","3.800","3.610","239.82K","1.92%"
"2022년 05월 18일","3.650","3.730","3.740","3.620","166.56K","-2.41%"
"2022년 05월 17일","3.740","3.720","3.810","3.670","182.97K","1.63%"
"2022년 05월 16일","3.680","3.720","3.750","3.615","207.57K","-2.65%"
"2022년 05월 13일","3.780","3.750","3.890","3.740","313.63K","1.07%"
"2022년 05월 12일","3.740","3.770","3.930","3.530","259.91K","-2.35%"
"2022년 05월 11일","3.830","3.690","3.970","3.680","396.04K","6.98%"
"2022년 05월 10일","3.580","3.470","3.700","3.450","495.17K","4.37%"
"2022년 05월 09일","3.430","3.530","3.810","3.360","390.69K","-8.78%"
"2022년 05월 06일","3.760","4.110","4.110","3.700","504.55K","-8.74%"
"2022년 05월 05일","4.120","4.480","4.580","4.100","468.31K","-11.02%"
"2022년 05월 04일","4.630","5.450","5.450","4.220","882.01K","-18.05%"
"2022년 05월 03일","5.650","5.530","5.700","5.480","147.35K","2.17%"
"2022년 05월 02일","5.530","5.260","5.570","5.260","132.02K","5.94%"
"2022년 04월 29일","5.220","5.240","5.330","5.100","242.26K","-0.57%"
