"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","73.71","72.01","73.73","71.17","114.24K","3.13%"
"2022년 05월 26일","71.47","71.23","72.58","70.18","118.56K","1.40%"
"2022년 05월 25일","70.48","68.92","70.66","68.00","220.11K","2.09%"
"2022년 05월 24일","69.04","70.65","71.21","66.58","258.93K","-3.05%"
"2022년 05월 23일","71.21","73.35","73.52","70.83","200.25K","-1.60%"
"2022년 05월 20일","72.37","73.66","73.81","71.22","139.24K","-0.77%"
"2022년 05월 19일","72.93","73.43","74.07","72.21","156.98K","-1.14%"
"2022년 05월 18일","73.77","74.29","75.76","73.41","149.09K","-1.72%"
"2022년 05월 17일","75.06","73.92","75.18","72.61","168.87K","3.50%"
"2022년 05월 16일","72.52","73.42","73.79","71.04","143.71K","-1.87%"
"2022년 05월 13일","73.90","73.21","74.58","71.78","212.13K","1.44%"
"2022년 05월 12일","72.85","71.61","73.40","70.91","374.66K","1.17%"
"2022년 05월 11일","72.01","71.94","73.99","71.05","218.13K","0.04%"
"2022년 05월 10일","71.98","73.41","74.10","70.75","174.70K","-0.96%"
"2022년 05월 09일","72.68","73.79","74.51","71.86","385.51K","-2.73%"
"2022년 05월 06일","74.72","74.44","75.87","73.80","188.70K","-0.20%"
"2022년 05월 05일","74.87","76.57","76.97","74.00","155.77K","-3.54%"
"2022년 05월 04일","77.62","75.83","77.64","73.89","222.17K","2.39%"
"2022년 05월 03일","75.81","76.54","78.81","74.45","192.12K","-0.46%"
"2022년 05월 02일","76.16","79.42","79.56","73.77","530.67K","-4.54%"
"2022년 04월 29일","79.78","78.68","82.15","78.00","657.27K","2.36%"
