"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","4,061.0","4,172.9","4,177.9","3,998.0","20.56K","-3.57%"
"2022년 05월 23일","4,211.3","4,288.8","4,334.1","4,166.1","18.64K","-1.20%"
"2022년 05월 20일","4,262.4","4,207.7","4,267.3","4,122.5","17.66K","2.57%"
"2022년 05월 19일","4,155.7","4,110.0","4,227.0","4,100.0","23.23K","0.46%"
"2022년 05월 18일","4,136.5","4,306.1","4,306.1","4,122.0","15.04K","-5.31%"
"2022년 05월 17일","4,368.4","4,306.9","4,380.6","4,241.0","16.79K","3.23%"
"2022년 05월 16일","4,231.8","4,262.3","4,290.0","4,160.0","17.55K","-1.44%"
"2022년 05월 13일","4,293.6","4,285.2","4,329.1","4,213.9","21.15K","1.08%"
"2022년 05월 12일","4,247.8","4,100.0","4,295.0","4,087.2","23.10K","3.33%"
"2022년 05월 11일","4,111.0","4,250.0","4,298.4","4,100.7","21.97K","-3.82%"
"2022년 05월 10일","4,274.2","4,450.6","4,450.6","4,259.1","20.98K","-2.20%"
"2022년 05월 09일","4,370.2","4,344.0","4,468.0","4,325.0","20.35K","-1.03%"
"2022년 05월 06일","4,415.6","4,403.8","4,450.9","4,310.6","21.26K","-0.68%"
"2022년 05월 05일","4,446.0","4,595.7","4,629.0","4,402.0","32.51K","-5.10%"
"2022년 05월 04일","4,685.1","4,442.6","4,692.6","4,360.3","31.14K","4.68%"
"2022년 05월 03일","4,475.5","4,400.2","4,514.9","4,369.0","22.95K","0.97%"
"2022년 05월 02일","4,432.6","4,397.4","4,469.4","4,318.5","27.82K","1.29%"
"2022년 04월 29일","4,376.2","4,496.6","4,526.5","4,355.4","15.50K","-2.60%"
"2022년 04월 28일","4,492.8","4,409.7","4,529.8","4,345.0","20.25K","3.04%"
"2022년 04월 27일","4,360.4","4,416.0","4,489.0","4,328.8","19.01K","-1.24%"
"2022년 04월 26일","4,415.2","4,427.0","4,562.9","4,368.0","36.09K","1.42%"
"2022년 04월 25일","4,353.3","4,271.4","4,356.8","4,224.6","27.45K","1.64%"
