"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","2.340","2.300","2.370","2.295","123.10K","2.63%"
"2022년 05월 26일","2.280","2.190","2.305","2.190","158.08K","5.07%"
"2022년 05월 25일","2.170","2.110","2.187","2.080","121.95K","4.33%"
"2022년 05월 24일","2.080","2.000","2.100","2.000","219.87K","4.00%"
"2022년 05월 23일","2.000","2.090","2.110","2.000","203.74K","-2.91%"
"2022년 05월 20일","2.060","2.170","2.170","2.020","167.67K","-2.83%"
"2022년 05월 19일","2.120","2.110","2.150","2.110","205.16K","0.00%"
"2022년 05월 18일","2.120","2.140","2.170","2.110","171.14K","-2.75%"
"2022년 05월 17일","2.180","2.210","2.270","2.170","106.52K","0.46%"
"2022년 05월 16일","2.170","2.280","2.290","2.170","202.79K","-5.65%"
"2022년 05월 13일","2.300","2.180","2.340","2.180","185.96K","5.02%"
"2022년 05월 12일","2.190","2.340","2.420","2.140","205.15K","-7.01%"
"2022년 05월 11일","2.355","2.410","2.410","2.265","127.31K","-0.63%"
"2022년 05월 10일","2.370","2.010","2.390","1.880","253.55K","9.72%"
"2022년 05월 09일","2.160","2.150","2.200","2.150","256.30K","-2.26%"
"2022년 05월 06일","2.210","2.150","2.250","2.120","225.63K","2.08%"
"2022년 05월 05일","2.165","2.300","2.300","2.140","166.71K","-7.48%"
"2022년 05월 04일","2.340","2.170","2.350","2.110","249.92K","8.33%"
"2022년 05월 03일","2.160","2.170","2.180","2.105","117.43K","0.00%"
"2022년 05월 02일","2.160","2.210","2.260","2.100","225.28K","-2.70%"
"2022년 04월 29일","2.220","2.200","2.250","2.180","204.74K","0.91%"
