"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","8.13","7.93","8.27","7.83","545.92K","3.44%"
"2022년 05월 26일","7.86","7.45","8.11","7.36","1.23M","6.07%"
"2022년 05월 25일","7.41","7.17","7.49","6.98","690.71K","2.35%"
"2022년 05월 24일","7.24","7.58","7.83","7.13","842.87K","-5.36%"
"2022년 05월 23일","7.65","7.76","7.82","7.46","773.54K","-1.42%"
"2022년 05월 20일","7.76","8.38","8.57","7.57","1.31M","-5.48%"
"2022년 05월 19일","8.21","8.15","8.42","8.01","630.13K","-0.48%"
"2022년 05월 18일","8.25","8.43","8.69","8.18","837.04K","-2.94%"
"2022년 05월 17일","8.50","8.26","8.50","8.19","743.39K","5.85%"
"2022년 05월 16일","8.03","8.09","8.43","7.95","651.45K","-1.35%"
"2022년 05월 13일","8.14","7.85","8.58","7.80","616.56K","6.82%"
"2022년 05월 12일","7.62","7.40","7.65","7.28","677.97K","2.56%"
"2022년 05월 11일","7.43","8.07","8.23","7.32","1.08M","-8.27%"
"2022년 05월 10일","8.10","8.32","8.81","7.93","950.99K","-0.61%"
"2022년 05월 09일","8.15","9.14","9.24","7.93","1.47M","-13.39%"
"2022년 05월 06일","9.41","12.18","12.30","9.25","1.53M","-12.79%"
"2022년 05월 05일","10.79","11.01","11.43","10.42","933.05K","-3.75%"
"2022년 05월 04일","11.21","11.17","11.31","10.47","637.01K","1.08%"
"2022년 05월 03일","11.09","11.05","11.23","10.96","549.68K","0.73%"
"2022년 05월 02일","11.01","10.79","11.20","10.68","926.12K","1.47%"
"2022년 04월 29일","10.85","11.32","11.41","10.79","631.15K","-4.82%"
