"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","2.400","2.470","2.625","2.400","15.96K","-2.04%"
"2022년 05월 26일","2.450","2.250","2.450","2.250","6.67K","3.38%"
"2022년 05월 25일","2.370","2.350","2.470","2.350","5.98K","5.33%"
"2022년 05월 24일","2.250","2.520","2.520","2.250","11.24K","-12.11%"
"2022년 05월 23일","2.560","2.750","2.890","2.543","20.69K","0.79%"
"2022년 05월 20일","2.540","2.780","2.780","2.440","17.69K","-6.62%"
"2022년 05월 19일","2.720","2.570","2.790","2.520","43.73K","23.64%"
"2022년 05월 18일","2.200","2.820","2.840","2.160","26.63K","-18.22%"
"2022년 05월 17일","2.690","2.440","2.690","2.400","25.81K","10.25%"
"2022년 05월 16일","2.440","2.240","2.440","2.180","3.75K","8.93%"
"2022년 05월 13일","2.240","2.150","2.247","2.130","10.09K","5.16%"
"2022년 05월 12일","2.130","2.152","2.391","2.130","15.79K","-3.18%"
"2022년 05월 11일","2.200","2.450","2.450","2.110","19.50K","-3.93%"
"2022년 05월 10일","2.290","2.380","2.380","2.200","19.43K","2.69%"
"2022년 05월 09일","2.230","2.775","2.910","2.230","13.80K","-18.61%"
"2022년 05월 06일","2.740","2.770","2.968","2.740","5.42K","-2.14%"
"2022년 05월 05일","2.800","3.020","3.050","2.719","20.56K","-7.28%"
"2022년 05월 04일","3.020","3.083","3.230","3.020","10.15K","-4.73%"
"2022년 05월 03일","3.170","2.960","3.510","2.960","59.65K","11.23%"
"2022년 05월 02일","2.850","3.030","3.030","2.840","2.34K","-4.36%"
"2022년 04월 29일","2.980","3.065","3.070","2.977","7.90K","-1.65%"
