"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","126.89","127.29","128.59","126.29","106.11K","0.28%"
"2022년 05월 26일","126.53","124.32","127.24","124.32","97.57K","1.97%"
"2022년 05월 25일","124.09","122.79","125.29","122.50","126.36K","1.03%"
"2022년 05월 24일","122.82","121.89","122.93","119.63","89.92K","0.85%"
"2022년 05월 23일","121.79","121.71","122.12","118.75","142.67K","1.05%"
"2022년 05월 20일","120.52","120.13","122.56","116.68","153.10K","1.53%"
"2022년 05월 19일","118.70","117.49","119.68","117.49","129.52K","0.51%"
"2022년 05월 18일","118.10","118.16","119.34","115.90","229.10K","-1.50%"
"2022년 05월 17일","119.90","119.90","120.60","119.18","98.78K","1.42%"
"2022년 05월 16일","118.22","118.25","119.90","117.94","111.56K","-0.58%"
"2022년 05월 13일","118.91","118.98","120.10","117.78","106.61K","0.97%"
"2022년 05월 12일","117.77","116.35","117.79","114.79","115.56K","1.38%"
"2022년 05월 11일","116.17","118.02","120.42","115.74","92.90K","-1.58%"
"2022년 05월 10일","118.03","119.53","119.92","116.36","94.82K","-0.37%"
"2022년 05월 09일","118.47","118.47","119.82","117.39","90.90K","-0.69%"
"2022년 05월 06일","119.29","120.23","120.75","118.00","75.96K","-1.13%"
"2022년 05월 05일","120.65","124.33","124.81","119.04","94.78K","-3.78%"
"2022년 05월 04일","125.39","122.83","125.73","121.64","90.13K","2.51%"
"2022년 05월 03일","122.32","121.70","124.21","118.71","88.69K","0.15%"
"2022년 05월 02일","122.14","122.87","124.36","119.97","115.88K","-0.86%"
"2022년 04월 29일","123.20","133.86","134.84","122.65","95.16K","-3.44%"
