"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","13.00","12.91","13.05","12.85","8.51K","0.00%"
"2022년 05월 26일","13.00","12.75","13.17","12.75","8.25K","3.34%"
"2022년 05월 25일","12.58","12.69","12.91","12.58","7.31K","0.64%"
"2022년 05월 24일","12.50","12.49","12.77","12.49","3.43K","-0.79%"
"2022년 05월 23일","12.60","12.75","12.75","12.50","17.97K","-0.32%"
"2022년 05월 20일","12.64","12.72","13.00","12.52","22.73K","0.32%"
"2022년 05월 19일","12.60","12.50","12.65","12.44","12.42K","-0.55%"
"2022년 05월 18일","12.67","12.55","12.71","12.47","21.66K","1.28%"
"2022년 05월 17일","12.51","12.50","12.68","12.50","4.68K","1.13%"
"2022년 05월 16일","12.37","12.11","12.48","12.04","60.50K","1.14%"
"2022년 05월 13일","12.23","12.42","12.90","12.11","22.68K","0.33%"
"2022년 05월 12일","12.19","12.40","12.65","12.17","35.16K","-1.46%"
"2022년 05월 11일","12.37","12.49","12.75","12.37","13.79K","-0.32%"
"2022년 05월 10일","12.41","12.94","12.94","12.39","47.21K","-3.72%"
"2022년 05월 09일","12.89","13.60","13.60","12.76","51.48K","-4.87%"
"2022년 05월 06일","13.55","13.91","13.95","13.55","2.15K","-1.74%"
"2022년 05월 05일","13.79","13.97","13.97","13.75","8.35K","-1.99%"
"2022년 05월 04일","14.07","14.02","14.18","14.01","40.80K","-0.28%"
"2022년 05월 03일","14.11","14.18","14.29","14.05","26.54K","-0.42%"
"2022년 05월 02일","14.17","14.27","14.37","14.07","25.34K","-0.21%"
"2022년 04월 29일","14.20","14.53","14.74","14.20","51.21K","-2.64%"
