"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","65.81","65.78","66.97","64.05","177.21K","0.61%"
"2022년 05월 26일","65.41","64.09","66.68","61.12","236.31K","-0.92%"
"2022년 05월 25일","66.02","63.29","66.61","63.29","59.74K","4.33%"
"2022년 05월 24일","63.28","64.99","65.75","61.96","83.61K","-3.51%"
"2022년 05월 23일","65.58","66.60","66.60","64.97","70.31K","-0.83%"
"2022년 05월 20일","66.13","65.93","66.13","64.35","70.27K","1.68%"
"2022년 05월 19일","65.04","64.28","66.27","64.25","84.01K","0.06%"
"2022년 05월 18일","65.00","67.55","67.80","63.43","100.29K","-5.25%"
"2022년 05월 17일","68.60","69.17","69.68","68.10","59.49K","1.06%"
"2022년 05월 16일","67.88","68.32","68.90","67.50","55.67K","-1.34%"
"2022년 05월 13일","68.80","66.09","69.40","66.09","78.17K","5.76%"
"2022년 05월 12일","65.05","64.07","66.43","62.93","127.37K","1.03%"
"2022년 05월 11일","64.39","66.17","68.10","64.09","107.71K","-2.97%"
"2022년 05월 10일","66.36","66.18","66.84","64.23","105.62K","1.39%"
"2022년 05월 09일","65.45","68.00","68.00","64.97","118.93K","-4.69%"
"2022년 05월 06일","68.67","69.14","69.64","67.68","104.28K","-1.01%"
"2022년 05월 05일","69.37","70.09","70.09","68.22","149.30K","-2.17%"
"2022년 05월 04일","70.91","71.45","71.61","68.33","127.20K","-0.76%"
"2022년 05월 03일","71.45","71.34","72.25","69.96","65.19K","-0.42%"
"2022년 05월 02일","71.75","70.51","71.78","69.50","67.74K","2.28%"
"2022년 04월 29일","70.15","71.07","72.68","69.51","76.92K","-1.61%"
