"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","3.25","3.30","3.42","2.99","3.30M","0.93%"
"2022년 05월 19일","3.22","3.05","3.33","3.04","1.91M","4.21%"
"2022년 05월 18일","3.09","3.21","3.38","3.03","2.45M","-5.79%"
"2022년 05월 17일","3.28","3.26","3.31","3.12","1.89M","6.15%"
"2022년 05월 16일","3.09","3.15","3.37","3.07","2.18M","-4.33%"
"2022년 05월 13일","3.23","3.00","3.24","2.94","2.88M","12.94%"
"2022년 05월 12일","2.86","2.62","2.93","2.50","2.88M","7.12%"
"2022년 05월 11일","2.67","3.01","3.06","2.66","3.01M","-11.30%"
"2022년 05월 10일","3.01","3.25","3.25","2.87","2.40M","-2.90%"
"2022년 05월 09일","3.10","3.44","3.46","3.07","2.83M","-13.17%"
"2022년 05월 06일","3.57","3.65","3.70","3.41","1.79M","-3.77%"
"2022년 05월 05일","3.71","3.87","3.89","3.54","2.64M","-6.55%"
"2022년 05월 04일","3.97","3.76","3.99","3.53","3.89M","4.20%"
"2022년 05월 03일","3.81","3.55","3.86","3.52","3.43M","5.25%"
"2022년 05월 02일","3.62","3.20","3.62","3.16","3.47M","12.07%"
"2022년 04월 29일","3.23","3.11","3.49","3.09","3.49M","2.54%"
"2022년 04월 28일","3.15","3.03","3.17","2.83","3.96M","0.64%"
"2022년 04월 27일","3.13","3.01","3.30","2.97","4.41M","4.68%"
"2022년 04월 26일","2.99","3.24","3.25","2.92","2.77M","-6.27%"
"2022년 04월 25일","3.19","2.97","3.23","2.93","3.83M","6.69%"
"2022년 04월 22일","2.99","2.97","3.09","2.85","4.43M","0.67%"
