"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","47.15","47.37","47.62","46.35","6.18M","-0.42%"
"2022년 05월 19일","47.35","47.06","47.52","46.42","5.82M","0.47%"
"2022년 05월 18일","47.13","47.63","47.89","46.95","6.94M","-0.86%"
"2022년 05월 17일","47.54","47.00","47.56","46.37","5.12M","1.43%"
"2022년 05월 16일","46.87","46.86","47.26","46.41","4.70M","0.30%"
"2022년 05월 13일","46.73","46.16","46.77","45.85","5.59M","1.92%"
"2022년 05월 12일","45.85","47.34","47.69","45.40","12.00M","-3.72%"
"2022년 05월 11일","47.62","46.71","48.36","46.60","9.39M","1.84%"
"2022년 05월 10일","46.76","47.22","48.01","46.22","8.88M","0.06%"
"2022년 05월 09일","46.73","47.06","47.19","46.28","6.47M","-0.70%"
"2022년 05월 06일","47.06","46.86","47.32","46.49","10.96M","0.34%"
"2022년 05월 05일","46.90","47.64","47.68","46.44","7.05M","-2.13%"
"2022년 05월 04일","47.92","47.24","47.95","46.80","8.20M","2.63%"
"2022년 05월 03일","46.69","46.85","47.63","46.53","4.51M","0.09%"
"2022년 05월 02일","46.65","46.96","47.28","46.07","6.30M","-0.28%"
"2022년 04월 29일","46.78","48.16","48.30","46.71","7.19M","-3.23%"
"2022년 04월 28일","48.34","47.85","48.50","47.56","6.50M","1.15%"
"2022년 04월 27일","47.79","48.50","48.85","47.74","6.90M","-1.30%"
"2022년 04월 26일","48.42","48.37","49.34","48.27","4.84M","-0.72%"
"2022년 04월 25일","48.77","48.65","48.95","47.49","6.23M","0.25%"
"2022년 04월 22일","48.65","49.68","49.86","48.56","7.51M","-2.19%"
