"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","479.02","471.64","479.60","468.01","929.90K","1.13%"
"2022년 05월 23일","473.67","482.65","484.00","468.86","895.14K","-1.12%"
"2022년 05월 20일","479.03","480.32","485.70","468.79","1.29M","0.94%"
"2022년 05월 19일","474.57","469.15","479.40","465.88","1.14M","1.08%"
"2022년 05월 18일","469.50","469.98","480.83","463.32","1.57M","-0.56%"
"2022년 05월 17일","472.13","468.99","474.14","457.49","1.18M","1.90%"
"2022년 05월 16일","463.34","469.37","472.58","456.00","1.15M","-1.71%"
"2022년 05월 13일","471.39","459.46","475.87","458.69","1.46M","1.32%"
"2022년 05월 12일","465.26","449.33","466.77","443.18","1.64M","3.77%"
"2022년 05월 11일","448.35","465.94","476.65","447.35","1.67M","-4.25%"
"2022년 05월 10일","468.23","472.94","481.79","462.20","1.97M","0.98%"
"2022년 05월 09일","463.67","456.23","478.03","455.98","2.43M","0.85%"
"2022년 05월 06일","459.77","454.21","471.29","452.39","2.56M","0.78%"
"2022년 05월 05일","456.20","444.79","462.93","444.79","2.22M","1.75%"
"2022년 05월 04일","448.34","426.51","450.78","422.43","1.98M","5.34%"
"2022년 05월 03일","425.62","424.15","431.24","410.33","2.13M","-1.60%"
"2022년 05월 02일","432.54","433.04","435.10","419.96","1.67M","0.95%"
"2022년 04월 29일","428.49","449.89","457.70","415.01","4.82M","-7.15%"
"2022년 04월 28일","461.49","481.19","481.69","449.58","3.21M","-4.26%"
"2022년 04월 27일","482.01","485.50","492.25","479.45","1.50M","-1.01%"
"2022년 04월 26일","486.95","503.08","503.08","486.35","1.35M","-3.95%"
"2022년 04월 25일","506.97","513.46","517.66","496.76","1.38M","-0.86%"
