"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","33.67","30.84","34.50","30.84","315.14K","10.57%"
"2022년 05월 26일","30.45","30.90","31.76","30.13","385.38K","-3.88%"
"2022년 05월 25일","31.68","32.22","33.92","31.49","381.21K","-3.74%"
"2022년 05월 24일","32.91","32.91","33.62","31.77","210.14K","-0.36%"
"2022년 05월 23일","33.03","33.36","33.37","32.79","141.89K","0.67%"
"2022년 05월 20일","32.81","34.29","34.29","32.34","115.12K","-3.61%"
"2022년 05월 19일","34.04","33.19","34.53","33.19","179.95K","1.73%"
"2022년 05월 18일","33.46","33.95","34.85","33.13","123.66K","-3.04%"
"2022년 05월 17일","34.51","33.75","34.81","33.38","231.00K","4.48%"
"2022년 05월 16일","33.03","33.31","33.60","32.64","122.37K","-0.84%"
"2022년 05월 13일","33.31","33.90","34.05","33.12","120.16K","-0.27%"
"2022년 05월 12일","33.40","33.21","33.47","32.46","111.38K","0.94%"
"2022년 05월 11일","33.09","33.76","34.72","32.83","85.92K","-2.25%"
"2022년 05월 10일","33.85","34.95","35.35","33.23","86.19K","-1.68%"
"2022년 05월 09일","34.43","34.21","35.81","33.85","125.63K","-1.18%"
"2022년 05월 06일","34.84","35.27","35.92","34.35","84.98K","-1.44%"
"2022년 05월 05일","35.35","36.97","37.16","34.87","162.53K","-5.35%"
"2022년 05월 04일","37.35","36.51","37.38","34.70","143.89K","3.26%"
"2022년 05월 03일","36.17","35.81","36.62","35.33","86.79K","0.78%"
"2022년 05월 02일","35.89","35.73","36.58","35.07","94.81K","1.24%"
"2022년 04월 29일","35.45","36.02","36.49","35.39","189.44K","-2.37%"
