"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","78.82","79.58","79.74","76.35","2.29M","-1.81%"
"2022년 05월 23일","80.27","80.05","80.65","78.30","1.42M","1.65%"
"2022년 05월 20일","78.97","81.13","81.21","77.56","2.41M","-1.18%"
"2022년 05월 19일","79.91","78.31","80.98","78.28","2.53M","1.14%"
"2022년 05월 18일","79.01","81.26","82.33","78.56","2.67M","-4.40%"
"2022년 05월 17일","82.65","81.56","82.71","80.77","2.02M","3.53%"
"2022년 05월 16일","79.83","80.59","80.86","79.04","2.17M","-1.20%"
"2022년 05월 13일","80.80","79.29","81.19","78.73","2.02M","3.15%"
"2022년 05월 12일","78.33","77.72","78.66","76.97","2.47M","0.31%"
"2022년 05월 11일","78.09","78.55","79.81","77.56","2.18M","-0.57%"
"2022년 05월 10일","78.54","80.36","81.04","77.16","2.55M","-1.22%"
"2022년 05월 09일","79.51","80.50","81.75","78.96","2.46M","-2.11%"
"2022년 05월 06일","81.22","81.45","83.11","80.21","2.75M","-0.67%"
"2022년 05월 05일","81.77","84.32","85.96","81.19","2.82M","-4.44%"
"2022년 05월 04일","85.57","83.40","85.58","82.22","2.08M","2.38%"
"2022년 05월 03일","83.58","82.30","84.26","81.88","1.99M","1.38%"
"2022년 05월 02일","82.44","83.52","84.09","80.43","1.70M","-0.72%"
"2022년 04월 29일","83.04","85.02","85.99","82.87","2.19M","-3.00%"
"2022년 04월 28일","85.61","84.08","85.97","83.30","1.44M","3.23%"
"2022년 04월 27일","82.93","82.93","84.23","82.62","1.50M","0.35%"
"2022년 04월 26일","82.64","83.81","84.01","82.63","1.74M","-2.39%"
"2022년 04월 25일","84.66","83.64","84.87","82.83","2.02M","0.11%"
