"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","149.11","147.03","151.35","146.61","6.06M","0.73%"
"2022년 05월 23일","148.03","151.65","152.00","147.19","6.44M","-1.97%"
"2022년 05월 20일","151.01","152.33","153.52","147.81","6.75M","-0.47%"
"2022년 05월 19일","151.72","151.20","152.40","149.28","5.99M","-0.47%"
"2022년 05월 18일","152.43","154.79","155.70","151.75","5.99M","-1.52%"
"2022년 05월 17일","154.78","155.38","155.79","152.85","5.43M","-0.44%"
"2022년 05월 16일","155.47","153.93","156.89","153.27","6.55M","1.28%"
"2022년 05월 13일","153.50","153.63","154.39","151.90","6.40M","-0.51%"
"2022년 05월 12일","154.29","153.38","154.35","150.15","6.86M","1.53%"
"2022년 05월 11일","151.96","151.02","154.76","150.94","5.42M","-0.09%"
"2022년 05월 10일","152.09","151.27","154.53","150.51","6.48M","0.75%"
"2022년 05월 09일","150.96","151.62","153.54","148.93","6.97M","-1.22%"
"2022년 05월 06일","152.83","149.68","153.52","149.01","6.15M","0.43%"
"2022년 05월 05일","152.18","152.77","153.32","150.04","6.87M","0.39%"
"2022년 05월 04일","151.59","148.18","152.37","147.59","5.79M","1.33%"
"2022년 05월 03일","149.60","148.05","150.74","147.95","6.15M","1.17%"
"2022년 05월 02일","147.87","146.65","148.90","143.44","9.67M","0.67%"
"2022년 04월 29일","146.88","149.63","149.85","140.12","25.16M","-6.03%"
"2022년 04월 28일","156.31","158.36","158.44","154.34","7.47M","-0.83%"
"2022년 04월 27일","157.62","156.56","159.50","154.56","6.04M","0.92%"
"2022년 04월 26일","156.18","156.44","159.69","155.82","6.78M","-0.08%"
"2022년 04월 25일","156.30","154.84","156.64","152.84","6.92M","0.85%"
