"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","17.50","16.91","17.62","16.91","63.31K","3.43%"
"2022년 05월 26일","16.92","16.74","17.01","16.57","56.16K","1.81%"
"2022년 05월 25일","16.62","16.46","16.74","16.30","57.13K","1.03%"
"2022년 05월 24일","16.45","16.65","16.65","16.17","51.04K","-2.49%"
"2022년 05월 23일","16.87","17.01","17.09","16.58","55.79K","-0.47%"
"2022년 05월 20일","16.95","16.87","17.07","16.67","78.56K","1.44%"
"2022년 05월 19일","16.71","16.47","16.90","16.47","111.17K","0.39%"
"2022년 05월 18일","16.65","16.57","16.70","16.34","88.91K","-0.92%"
"2022년 05월 17일","16.80","16.46","16.90","16.30","63.23K","4.28%"
"2022년 05월 16일","16.11","16.64","16.84","16.03","64.01K","-3.99%"
"2022년 05월 13일","16.78","16.15","16.88","16.15","96.11K","4.55%"
"2022년 05월 12일","16.05","15.07","16.08","15.07","148.14K","6.15%"
"2022년 05월 11일","15.12","15.43","15.96","15.02","96.54K","-2.14%"
"2022년 05월 10일","15.45","16.00","16.00","15.40","79.17K","-1.72%"
"2022년 05월 09일","15.72","15.59","15.84","15.37","151.77K","-0.76%"
"2022년 05월 06일","15.84","16.20","16.27","15.49","93.69K","-2.82%"
"2022년 05월 05일","16.30","16.81","16.95","16.10","89.72K","-4.73%"
"2022년 05월 04일","17.11","16.98","17.13","16.37","127.42K","1.72%"
"2022년 05월 03일","16.82","17.03","17.26","16.75","75.79K","-1.06%"
"2022년 05월 02일","17.00","17.04","17.35","16.94","126.82K","-0.58%"
"2022년 04월 29일","17.10","17.33","17.44","17.08","185.20K","-1.44%"
