"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","53.37","52.51","53.56","52.11","580.73K","3.25%"
"2022년 05월 26일","51.69","48.53","52.12","48.03","643.97K","6.07%"
"2022년 05월 25일","48.73","47.31","48.81","47.07","530.83K","2.61%"
"2022년 05월 24일","47.49","48.62","49.50","46.43","765.77K","-4.96%"
"2022년 05월 23일","49.97","50.03","50.99","49.43","485.57K","0.40%"
"2022년 05월 20일","49.77","50.59","51.92","48.62","673.82K","0.48%"
"2022년 05월 19일","49.53","49.52","50.87","48.90","616.94K","-0.46%"
"2022년 05월 18일","49.76","51.26","52.49","49.37","721.66K","-5.42%"
"2022년 05월 17일","52.61","51.91","52.92","51.29","745.26K","4.03%"
"2022년 05월 16일","50.57","51.17","51.78","50.25","527.46K","-2.28%"
"2022년 05월 13일","51.75","50.90","54.18","50.14","820.42K","3.67%"
"2022년 05월 12일","49.92","49.62","50.81","48.14","842.36K","-0.72%"
"2022년 05월 11일","50.28","50.99","52.25","50.19","906.50K","-1.78%"
"2022년 05월 10일","51.19","51.53","52.24","50.17","958.90K","2.44%"
"2022년 05월 09일","49.97","49.86","51.25","48.66","1.27M","-3.05%"
"2022년 05월 06일","51.54","49.77","52.77","49.31","1.48M","3.06%"
"2022년 05월 05일","50.01","50.31","52.61","49.00","1.28M","-1.44%"
"2022년 05월 04일","50.74","48.92","51.14","47.01","1.22M","4.04%"
"2022년 05월 03일","48.77","47.30","49.57","46.85","761.83K","3.28%"
"2022년 05월 02일","47.22","45.95","47.24","45.27","781.45K","1.75%"
"2022년 04월 29일","46.41","47.04","48.32","46.23","908.99K","-3.71%"
