"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","38.10","38.47","38.47","37.73","2.45M","-1.04%"
"2022년 05월 23일","38.50","38.09","38.64","37.74","1.73M","1.99%"
"2022년 05월 20일","37.75","37.71","37.81","36.82","1.62M","1.15%"
"2022년 05월 19일","37.32","37.23","37.54","36.84","1.73M","-0.80%"
"2022년 05월 18일","37.62","38.75","38.93","37.46","1.86M","-3.46%"
"2022년 05월 17일","38.97","38.34","39.18","38.34","1.59M","1.86%"
"2022년 05월 16일","38.26","38.20","38.53","37.97","1.83M","0.08%"
"2022년 05월 13일","38.23","37.95","38.59","37.86","2.04M","1.00%"
"2022년 05월 12일","37.85","37.40","38.38","37.10","4.19M","0.45%"
"2022년 05월 11일","37.68","36.48","39.00","36.39","6.89M","3.57%"
"2022년 05월 10일","36.38","35.25","37.86","35.00","10.83M","-7.31%"
"2022년 05월 09일","39.25","40.18","40.54","39.09","2.68M","-3.30%"
"2022년 05월 06일","40.59","40.67","40.72","39.97","1.54M","-0.54%"
"2022년 05월 05일","40.81","41.81","42.08","40.47","1.77M","-2.72%"
"2022년 05월 04일","41.95","40.54","42.04","40.33","1.66M","3.12%"
"2022년 05월 03일","40.68","39.71","41.19","39.67","1.80M","2.60%"
"2022년 05월 02일","39.65","39.95","40.51","39.31","1.91M","-0.85%"
"2022년 04월 29일","39.99","40.17","40.84","39.93","1.85M","-0.50%"
"2022년 04월 28일","40.19","40.37","40.37","39.22","1.71M","-0.25%"
"2022년 04월 27일","40.29","40.82","40.91","40.08","1.41M","-1.30%"
"2022년 04월 26일","40.82","41.00","41.48","40.75","1.34M","-1.71%"
"2022년 04월 25일","41.53","40.93","41.57","40.05","2.01M","1.42%"
