"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","10.19","10.35","10.49","9.91","7.90M","-0.59%"
"2022년 05월 19일","10.25","9.83","10.45","9.83","10.74M","3.33%"
"2022년 05월 18일","9.92","10.05","10.26","9.88","9.31M","-2.94%"
"2022년 05월 17일","10.22","9.77","10.26","9.77","11.18M","8.15%"
"2022년 05월 16일","9.45","9.90","9.93","9.44","14.86M","-6.06%"
"2022년 05월 13일","10.06","9.76","10.07","9.76","10.40M","5.01%"
"2022년 05월 12일","9.58","9.49","9.81","9.22","11.62M","-0.21%"
"2022년 05월 11일","9.60","10.02","10.22","9.55","11.28M","-4.38%"
"2022년 05월 10일","10.04","9.98","10.23","9.77","9.20M","1.62%"
"2022년 05월 09일","9.88","10.37","10.55","9.82","11.87M","-6.97%"
"2022년 05월 06일","10.62","10.91","10.93","10.47","11.88M","-3.10%"
"2022년 05월 05일","10.96","11.24","11.35","10.86","10.24M","-4.36%"
"2022년 05월 04일","11.46","11.24","11.48","10.93","9.60M","0.79%"
"2022년 05월 03일","11.37","11.36","11.47","11.11","9.64M","0.62%"
"2022년 05월 02일","11.30","11.00","11.34","10.82","12.41M","2.63%"
"2022년 04월 29일","11.01","11.35","11.59","10.99","8.61M","-3.51%"
"2022년 04월 28일","11.41","11.44","11.48","10.88","12.51M","1.60%"
"2022년 04월 27일","11.23","11.23","11.32","10.91","15.99M","-2.94%"
"2022년 04월 26일","11.57","12.51","12.54","11.55","22.91M","-11.41%"
"2022년 04월 25일","13.06","12.77","13.07","12.50","13.66M","1.48%"
"2022년 04월 22일","12.87","13.40","13.71","12.81","11.49M","-4.88%"
