"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","180.75","178.30","181.61","177.32","578.08K","1.27%"
"2022년 05월 23일","178.49","178.70","179.95","177.59","533.72K","1.32%"
"2022년 05월 20일","176.17","181.49","181.95","173.93","607.08K","-2.37%"
"2022년 05월 19일","180.44","185.29","186.36","179.18","588.58K","-3.43%"
"2022년 05월 18일","186.85","183.96","188.08","183.36","477.18K","1.31%"
"2022년 05월 17일","184.44","182.63","184.45","180.67","483.17K","2.19%"
"2022년 05월 16일","180.48","181.63","182.00","179.25","327.42K","-0.63%"
"2022년 05월 13일","181.62","179.94","182.00","179.67","309.60K","1.27%"
"2022년 05월 12일","179.35","180.23","181.14","176.34","437.28K","-0.65%"
"2022년 05월 11일","180.52","182.49","185.49","180.30","504.70K","-0.70%"
"2022년 05월 10일","181.80","181.61","183.76","178.22","602.61K","0.46%"
"2022년 05월 09일","180.97","186.89","187.96","180.09","510.24K","-4.04%"
"2022년 05월 06일","188.58","188.97","190.72","187.24","565.16K","-0.45%"
"2022년 05월 05일","189.43","185.90","190.59","185.90","498.46K","1.37%"
"2022년 05월 04일","186.87","182.31","187.11","178.44","587.23K","2.07%"
"2022년 05월 03일","183.08","181.80","185.38","181.68","439.49K","1.24%"
"2022년 05월 02일","180.84","182.17","183.53","177.94","493.98K","-0.57%"
"2022년 04월 29일","181.88","185.50","186.73","181.26","480.45K","-2.33%"
"2022년 04월 28일","186.22","186.63","186.70","183.74","388.59K","0.11%"
"2022년 04월 27일","186.02","184.84","188.21","184.00","445.65K","0.61%"
"2022년 04월 26일","184.89","186.02","187.77","184.55","506.20K","-1.21%"
"2022년 04월 25일","187.16","185.25","187.64","182.44","383.69K","0.32%"
