"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","5.100","5.010","5.220","5.000","72.24K","2.00%"
"2022년 05월 26일","5.000","5.040","5.340","5.000","73.92K","-0.60%"
"2022년 05월 25일","5.030","4.980","5.090","4.950","35.67K","-0.20%"
"2022년 05월 24일","5.040","5.150","5.170","4.970","102.44K","-3.45%"
"2022년 05월 23일","5.220","5.170","5.270","5.150","50.46K","1.95%"
"2022년 05월 20일","5.120","5.160","5.225","5.030","121.17K","-0.19%"
"2022년 05월 19일","5.130","5.050","5.230","5.010","60.22K","0.59%"
"2022년 05월 18일","5.100","5.170","5.190","5.057","162.52K","-2.49%"
"2022년 05월 17일","5.230","5.130","5.295","5.130","74.07K","2.35%"
"2022년 05월 16일","5.110","5.120","5.230","5.010","116.69K","-0.20%"
"2022년 05월 13일","5.120","5.100","5.190","4.980","131.45K","0.39%"
"2022년 05월 12일","5.100","5.120","5.160","4.850","267.47K","-0.78%"
"2022년 05월 11일","5.140","5.130","5.260","4.970","217.49K","-0.77%"
"2022년 05월 10일","5.180","5.600","5.670","5.010","243.17K","-6.50%"
"2022년 05월 09일","5.540","5.810","5.844","5.500","90.88K","-4.97%"
"2022년 05월 06일","5.830","6.000","6.131","5.750","89.23K","-2.18%"
"2022년 05월 05일","5.960","6.190","6.190","5.800","93.67K","-3.87%"
"2022년 05월 04일","6.200","6.140","6.210","5.960","84.71K","0.65%"
"2022년 05월 03일","6.160","6.000","6.210","5.950","64.79K","3.18%"
"2022년 05월 02일","5.970","6.050","6.170","5.860","94.55K","-1.32%"
"2022년 04월 29일","6.050","6.120","6.220","6.020","54.10K","-1.94%"
