"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","12.40","12.33","12.62","12.13","64.14K","0.90%"
"2022년 05월 26일","12.29","12.12","12.55","12.12","42.88K","2.25%"
"2022년 05월 25일","12.02","11.95","12.17","11.89","54.89K","0.00%"
"2022년 05월 24일","12.02","11.78","12.09","11.60","94.80K","0.92%"
"2022년 05월 23일","11.91","11.99","12.01","11.72","71.79K","0.42%"
"2022년 05월 20일","11.86","11.98","11.98","11.52","70.32K","-0.75%"
"2022년 05월 19일","11.95","12.04","12.09","11.72","75.57K","-0.75%"
"2022년 05월 18일","12.04","12.17","12.23","11.84","131.28K","-2.19%"
"2022년 05월 17일","12.31","12.24","12.71","12.12","92.98K","0.49%"
"2022년 05월 16일","12.25","12.41","12.43","12.03","224.85K","-2.16%"
"2022년 05월 13일","12.52","12.33","12.92","12.33","69.61K","1.71%"
"2022년 05월 12일","12.31","12.53","12.76","12.03","230.09K","-2.46%"
"2022년 05월 11일","12.62","12.57","13.07","12.44","88.88K","-0.08%"
"2022년 05월 10일","12.63","12.56","12.93","12.44","76.86K","0.40%"
"2022년 05월 09일","12.58","13.34","13.34","12.48","211.43K","-6.81%"
"2022년 05월 06일","13.50","14.77","14.77","13.16","230.70K","-14.01%"
"2022년 05월 05일","15.70","16.20","16.41","15.26","77.04K","-2.97%"
"2022년 05월 04일","16.18","16.47","16.68","15.62","72.28K","-1.82%"
"2022년 05월 03일","16.48","16.29","16.52","16.27","65.57K","0.80%"
"2022년 05월 02일","16.35","16.51","16.58","16.27","56.17K","-1.27%"
"2022년 04월 29일","16.56","16.96","16.96","16.53","75.34K","-1.90%"
