"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","87.08","86.38","87.32","86.19","903.16K","1.27%"
"2022년 05월 26일","85.99","84.04","86.51","84.04","901.97K","2.90%"
"2022년 05월 25일","83.57","81.30","83.85","81.10","879.03K","2.40%"
"2022년 05월 24일","81.61","84.28","84.50","81.51","1.13M","-3.94%"
"2022년 05월 23일","84.96","85.00","85.42","83.39","1.32M","0.31%"
"2022년 05월 20일","84.70","87.10","87.38","80.72","2.96M","-2.37%"
"2022년 05월 19일","86.76","89.95","90.86","86.60","1.13M","-4.38%"
"2022년 05월 18일","90.73","91.82","92.18","90.42","843.90K","-1.98%"
"2022년 05월 17일","92.56","91.44","92.56","90.91","737.47K","1.49%"
"2022년 05월 16일","91.20","91.73","92.30","90.93","707.29K","-0.98%"
"2022년 05월 13일","92.10","90.35","92.38","90.04","879.69K","2.89%"
"2022년 05월 12일","89.51","87.06","89.57","87.06","967.57K","2.19%"
"2022년 05월 11일","87.59","88.59","90.01","87.00","1.30M","-1.16%"
"2022년 05월 10일","88.62","89.68","89.89","87.21","1.41M","0.14%"
"2022년 05월 09일","88.50","90.90","92.13","88.49","1.37M","-3.72%"
"2022년 05월 06일","91.92","91.63","92.68","90.55","1.10M","-0.17%"
"2022년 05월 05일","92.08","92.98","93.37","90.93","1.06M","-2.20%"
"2022년 05월 04일","94.15","92.23","94.22","91.39","1.05M","2.15%"
"2022년 05월 03일","92.17","90.04","92.48","90.03","1.16M","2.79%"
"2022년 05월 02일","89.67","87.88","89.73","87.53","1.06M","1.83%"
"2022년 04월 29일","88.06","89.56","90.24","87.82","1.51M","-2.65%"
