"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","11.25","10.97","11.25","10.88","6.07K","3.20%"
"2022년 05월 26일","10.90","10.98","11.34","10.86","7.44K","-0.75%"
"2022년 05월 25일","10.98","11.04","11.23","10.65","11.06K","3.61%"
"2022년 05월 24일","10.60","10.55","10.85","10.44","8.33K","-0.09%"
"2022년 05월 23일","10.61","10.60","10.79","10.51","2.27K","0.66%"
"2022년 05월 20일","10.54","10.62","10.95","10.50","4.87K","-4.36%"
"2022년 05월 19일","11.02","10.02","11.02","10.02","1.31K","3.28%"
"2022년 05월 18일","10.67","10.98","10.99","10.61","4.33K","-3.09%"
"2022년 05월 17일","11.01","10.95","11.67","10.95","6.78K","0.18%"
"2022년 05월 16일","10.99","10.73","11.30","10.73","6.57K","0.09%"
"2022년 05월 13일","10.98","10.29","10.98","10.29","3.47K","6.60%"
"2022년 05월 12일","10.30","10.45","10.64","10.15","10.58K","-2.83%"
"2022년 05월 11일","10.60","11.06","11.06","10.05","12.34K","-5.02%"
"2022년 05월 10일","11.16","11.09","11.18","11.08","1.83K","0.72%"
"2022년 05월 09일","11.08","11.20","11.20","11.08","0.56K","-0.63%"
"2022년 05월 06일","11.15","11.05","11.28","10.99","4.09K","-0.45%"
"2022년 05월 05일","11.20","11.05","11.20","11.00","5.04K","0.90%"
"2022년 05월 04일","11.10","11.21","11.28","10.97","7.74K","-1.07%"
"2022년 05월 03일","11.22","11.11","11.41","11.11","6.67K","-2.01%"
"2022년 05월 02일","11.45","11.50","11.60","11.40","6.42K","-1.04%"
