"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","10.43","10.18","10.70","10.15","848.93K","3.27%"
"2022년 05월 26일","10.10","9.97","10.38","9.97","993.65K","2.02%"
"2022년 05월 25일","9.90","9.51","10.01","9.38","1.45M","4.21%"
"2022년 05월 24일","9.50","9.56","9.59","9.35","1.01M","-1.55%"
"2022년 05월 23일","9.65","9.69","9.73","9.38","1.18M","0.10%"
"2022년 05월 20일","9.64","9.82","9.84","9.44","1.20M","-1.33%"
"2022년 05월 19일","9.77","9.78","9.98","9.75","961.45K","-1.01%"
"2022년 05월 18일","9.87","10.05","10.13","9.78","841.28K","-3.05%"
"2022년 05월 17일","10.18","10.11","10.22","9.94","441.12K","3.25%"
"2022년 05월 16일","9.86","10.26","10.34","9.82","608.54K","-4.64%"
"2022년 05월 13일","10.34","10.16","10.44","10.16","668.62K","2.17%"
"2022년 05월 12일","10.12","9.78","10.30","9.77","679.86K","3.16%"
"2022년 05월 11일","9.81","10.08","10.26","9.78","683.34K","-3.35%"
"2022년 05월 10일","10.15","10.31","10.44","9.87","808.37K","0.40%"
"2022년 05월 09일","10.11","10.54","10.78","10.07","710.31K","-6.13%"
"2022년 05월 06일","10.77","10.78","11.06","10.62","849.24K","-0.09%"
"2022년 05월 05일","10.78","11.32","11.32","10.49","1.05M","-4.69%"
"2022년 05월 04일","11.31","12.83","12.86","10.87","1.97M","-13.80%"
"2022년 05월 03일","13.12","13.23","13.33","12.85","589.62K","-1.13%"
"2022년 05월 02일","13.27","12.87","13.28","12.87","444.81K","3.51%"
"2022년 04월 29일","12.82","13.11","13.32","12.79","423.39K","-2.21%"
