"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","41.36","39.75","41.45","39.59","9.14M","2.99%"
"2022년 05월 26일","40.16","39.23","40.59","39.15","10.43M","3.56%"
"2022년 05월 25일","38.78","38.53","39.18","38.15","8.88M","0.78%"
"2022년 05월 24일","38.48","37.67","38.75","37.36","7.84M","0.39%"
"2022년 05월 23일","38.33","37.04","38.49","36.87","9.56M","4.44%"
"2022년 05월 20일","36.70","36.67","37.46","35.81","9.70M","1.77%"
"2022년 05월 19일","36.06","35.00","36.71","34.75","8.49M","0.17%"
"2022년 05월 18일","36.00","38.25","38.34","35.38","9.44M","-4.96%"
"2022년 05월 17일","37.88","38.11","38.36","37.54","11.82M","0.83%"
"2022년 05월 16일","37.57","36.22","37.78","36.21","12.22M","4.07%"
"2022년 05월 13일","36.10","35.26","36.35","35.22","9.90M","4.46%"
"2022년 05월 12일","34.56","34.38","34.58","33.58","10.25M","-0.37%"
"2022년 05월 11일","34.69","35.02","36.25","34.60","9.55M","1.14%"
"2022년 05월 10일","34.30","34.00","35.10","33.38","9.28M","2.82%"
"2022년 05월 09일","33.36","36.32","36.43","33.30","13.82M","-10.68%"
"2022년 05월 06일","37.35","37.32","37.46","36.28","9.85M","1.80%"
"2022년 05월 05일","36.69","38.45","38.61","35.92","12.20M","-3.65%"
"2022년 05월 04일","38.08","37.50","38.21","36.25","10.35M","3.85%"
"2022년 05월 03일","36.67","36.10","36.97","35.86","7.06M","1.97%"
"2022년 05월 02일","35.96","35.27","36.39","35.09","8.99M","0.95%"
