"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","203.22","201.80","204.31","198.76","1.17M","0.36%"
"2022년 05월 23일","202.49","204.20","204.28","201.43","984.98K","0.36%"
"2022년 05월 20일","201.77","201.45","202.09","197.83","1.18M","0.48%"
"2022년 05월 19일","200.80","201.11","203.65","198.91","1.60M","-1.27%"
"2022년 05월 18일","203.39","209.78","210.23","202.83","1.21M","-4.17%"
"2022년 05월 17일","212.24","209.74","212.45","208.08","958.49K","2.50%"
"2022년 05월 16일","207.07","205.29","207.98","201.79","920.67K","-0.27%"
"2022년 05월 13일","207.64","208.56","209.24","204.45","1.49M","0.02%"
"2022년 05월 12일","207.59","203.37","207.84","202.77","1.58M","1.84%"
"2022년 05월 11일","203.83","203.45","206.46","202.02","1.04M","0.13%"
"2022년 05월 10일","203.56","211.55","211.92","203.08","1.55M","-2.81%"
"2022년 05월 09일","209.44","207.09","211.93","206.28","1.63M","0.08%"
"2022년 05월 06일","209.27","206.97","210.28","204.17","1.61M","0.53%"
"2022년 05월 05일","208.17","211.09","212.66","206.87","1.96M","-2.27%"
"2022년 05월 04일","213.01","204.91","213.72","203.82","1.78M","4.31%"
"2022년 05월 03일","204.20","209.90","213.84","199.85","1.92M","2.09%"
"2022년 05월 02일","200.01","197.17","201.66","195.79","1.88M","1.47%"
"2022년 04월 29일","197.11","201.59","203.54","196.43","1.92M","-2.77%"
"2022년 04월 28일","202.72","200.12","204.04","198.42","1.11M","2.22%"
"2022년 04월 27일","198.31","198.60","201.71","197.76","1.16M","-0.15%"
"2022년 04월 26일","198.60","202.56","204.00","198.52","1.05M","-2.70%"
"2022년 04월 25일","204.12","203.18","204.75","199.33","956.82K","0.38%"
