"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","3.670","3.820","3.820","3.670","1.05K","-1.87%"
"2022년 05월 26일","3.740","3.620","3.740","3.620","0.57K","3.60%"
"2022년 05월 25일","3.610","3.601","3.610","3.600","7.93K","-2.70%"
"2022년 05월 24일","3.710","3.640","3.710","3.640","2.57K","-1.06%"
"2022년 05월 23일","3.750","3.700","3.790","3.700","0.80K","3.31%"
"2022년 05월 20일","3.630","3.620","3.745","3.620","2.92K","-6.65%"
"2022년 05월 19일","3.889","3.820","3.890","3.759","5.63K","3.70%"
"2022년 05월 18일","3.750","3.780","3.780","3.700","0.91K","1.35%"
"2022년 05월 17일","3.700","3.790","3.790","3.700","1.30K","-0.54%"
"2022년 05월 16일","3.720","3.756","3.790","3.620","4.11K","1.92%"
"2022년 05월 13일","3.650","3.800","3.820","3.650","16.07K","-5.07%"
"2022년 05월 12일","3.845","3.800","3.895","3.800","4.23K","1.18%"
"2022년 05월 11일","3.800","3.950","3.950","3.800","1.53K","0.00%"
"2022년 05월 10일","3.800","3.840","3.870","3.800","13.73K","-4.04%"
"2022년 05월 09일","3.960","3.800","3.980","3.800","3.19K","-2.49%"
"2022년 05월 06일","4.061","3.950","4.070","3.801","8.92K","6.59%"
"2022년 05월 05일","3.810","3.896","3.896","3.810","0.57K","-2.80%"
"2022년 05월 04일","3.920","3.720","3.940","3.720","7.31K","5.66%"
"2022년 05월 03일","3.710","3.720","3.722","3.703","1.51K","0.27%"
"2022년 05월 02일","3.700","3.650","3.725","3.650","3.02K","1.37%"
"2022년 04월 29일","3.650","3.680","3.740","3.650","12.19K","-3.69%"
