항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"8,364.3","1,008.2","1,021.7",889.4,817.2,-8.1
*내수,,,,,,
*수출,,,,,,
매출원가,"8,188.7",954.2,965.0,815.9,760.5,-6.8
매출총이익,175.6,54.1,56.6,73.5,56.7,-22.8
판매비와관리비,305.6,166.1,180.3,131.4,75.5,-42.6
영업이익,-130.0,-112.0,-123.6,-58.0,-18.7,67.7
*기타영업손익,,,,,,
영업이익(발표기준),-130.0,-112.0,-123.6,-58.0,-18.7,67.7
*[구K-IFRS]영업이익,,,,,,
금융수익,2.1,1.8,82.6,1.2,15.2,"1,157.4"
금융원가,308.9,218.7,255.3,154.0,91.9,-40.3
기타영업외손익,-76.9,86.1,-274.7,-370.8,256.9,169.3
"종속기업,공동지배기업및관계기업관련손익",-83.8,53.7,24.7,46.2,36.0,-22.1
법인세비용차감전계속사업이익,-597.5,-189.1,-546.4,-535.4,197.5,136.9
법인세비용,22.4,8.6,-128.6,-26.6,33.1,224.4
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-619.9,-197.7,-417.8,-508.8,164.4,132.3
중단사업이익,,-667.7,-95.8,,,
*중단사업법인세효과,,-55.3,-17.0,,,
당기순이익,-619.9,-865.4,-513.6,-508.8,164.4,132.3
기타포괄이익,-41.2,-17.7,-70.9,-85.9,50.1,158.4
총포괄이익,-661.1,-883.1,-584.5,-594.7,214.5,136.1
*주당계속사업이익,-490,-117,-318,"-1,994",118,106
*주당순이익,-490,-514,-391,"-1,994",118,106
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-490,-117,-318,"-1,994",118,106
*(지배주주지분)주당순이익,-490,-514,-391,"-1,994",118,106
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
