항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,631.0","1,552.6","1,577.3","1,386.7","1,457.3",5.1
*내수,,,"1,577.3","1,386.7",,
*수출,,,,,,
매출원가,"1,256.4","1,273.0","1,241.4","1,085.0","1,106.8",2.0
매출총이익,374.5,279.6,335.9,301.7,350.4,16.2
판매비와관리비,290.5,272.1,271.4,233.8,273.1,16.8
영업이익,84.1,7.4,64.5,67.9,77.4,13.9
*기타영업손익,,,,,,
영업이익(발표기준),84.1,7.4,64.5,67.9,77.4,13.9
*[구K-IFRS]영업이익,,,,,,
금융수익,6.7,10.0,10.0,8.6,9.0,4.5
금융원가,0.1,0.2,4.5,12.4,5.3,-57.3
기타영업외손익,9.5,60.2,44.5,14.7,48.8,231.9
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,100.1,77.4,114.5,78.8,129.9,64.9
법인세비용,43.3,40.1,38.8,36.2,55.6,53.8
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,56.8,37.3,75.7,42.6,74.3,74.2
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,56.8,37.3,75.7,42.6,74.3,74.2
기타포괄이익,-7.1,-48.1,30.2,-33.5,85.9,356.5
총포괄이익,49.7,-10.8,105.9,9.1,160.2,"1,654.5"
*주당계속사업이익,363,267,438,172,456,165
*주당순이익,363,267,438,172,456,165
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,363,267,438,172,456,165
*(지배주주지분)주당순이익,363,267,438,172,456,165
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
