항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),724.6,935.8,"1,136.4","1,071.4","1,543.0",44.0
*내수,657.8,,,"1,005.2",,
*수출,66.8,,,66.2,,
매출원가,491.8,646.2,855.5,786.8,"1,168.4",48.5
매출총이익,232.8,289.6,280.9,284.6,374.6,31.6
판매비와관리비,303.7,272.2,247.9,270.8,336.1,24.1
영업이익,-70.9,17.4,33.1,13.8,38.5,178.2
*기타영업손익,10.7,-0.4,12.2,47.5,217.2,356.9
영업이익(발표기준),-60.1,17.0,45.3,61.4,255.7,316.6
*[구K-IFRS]영업이익,,,,,,
금융수익,13.0,41.3,13.4,36.6,71.7,95.9
금융원가,32.8,36.1,18.3,23.8,61.2,157.1
기타영업외손익,2.1,-19.8,3.7,-18.7,253.0,"1,450.5"
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,-88.5,2.8,31.8,7.9,302.0,"3,715.8"
법인세비용,11.3,-13.7,4.5,-7.7,59.6,878.5
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-99.8,16.5,27.4,15.6,242.4,"1,457.0"
중단사업이익,,-30.8,-69.9,-90.3,-16.2,82.0
*중단사업법인세효과,,-0.1,-0.2,,,
당기순이익,-99.8,-14.3,-42.5,-74.7,226.2,402.8
기타포괄이익,-19.6,3.2,-1.8,-0.0,34.9,"118,777.4"
총포괄이익,-119.5,-11.1,-44.3,-74.7,261.0,449.3
*주당계속사업이익,-140,27,28,-1,365,"36,600"
*주당순이익,-140,-2,-57,-107,348,425
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-140,27,28,-1,365,"36,600"
*(지배주주지분)주당순이익,-140,-2,-57,-107,348,425
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
