항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"6,399.3","6,214.9","6,748.7","6,943.0","8,794.2",26.7
*내수,"2,544.3","2,241.8","6,748.7","1,515.4",,
*수출,"3,855.0","3,973.1",,"5,427.6",,
매출원가,"4,484.0","4,496.2","4,987.6","5,453.7","6,819.2",25.0
매출총이익,"1,915.3","1,718.7","1,761.1","1,489.3","1,975.0",32.6
판매비와관리비,"1,906.9","1,704.1","1,671.5","1,486.3","1,758.6",18.3
영업이익,8.4,14.6,89.6,3.0,216.4,"7,104.8"
*기타영업손익,,,,,,
영업이익(발표기준),8.4,14.6,89.6,3.0,216.4,"7,104.8"
*[구K-IFRS]영업이익,,,,,,
금융수익,12.3,3.2,4.1,4.7,2.4,-48.9
금융원가,84.4,65.0,55.7,54.7,52.9,-3.3
기타영업외손익,-47.6,-36.6,-29.9,-49.5,-3.3,93.3
"종속기업,공동지배기업및관계기업관련손익",-5.8,-9.5,-5.5,,,
법인세비용차감전계속사업이익,-117.1,-93.1,2.5,-96.6,162.5,268.3
법인세비용,-18.9,-29.7,-2.8,-4.2,57.4,"1,452.9"
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-98.2,-63.4,5.3,-92.4,105.2,213.9
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,-98.2,-63.4,5.3,-92.4,105.2,213.9
기타포괄이익,-20.2,-20.3,22.5,-15.2,46.3,404.2
총포괄이익,-118.4,-83.7,27.8,-107.6,151.5,240.8
*주당계속사업이익,-170,-87,19,-103,165,260
*주당순이익,-170,-87,19,-103,165,260
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-170,-87,19,-103,165,260
*(지배주주지분)주당순이익,-170,-87,19,-103,165,260
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
