항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,521.7","1,959.9","1,095.4","1,622.6","2,265.7",39.6
*내수,993.6,"1,367.8",695.0,"1,141.5",,
*수출,528.1,592.2,400.4,481.1,,
매출원가,"1,033.8","1,357.0",766.9,"1,118.7","1,607.5",43.7
매출총이익,487.9,603.0,328.5,503.9,658.2,30.6
판매비와관리비,372.7,387.7,393.8,448.7,493.4,10.0
영업이익,115.2,215.2,-65.4,55.2,164.8,198.4
*기타영업손익,,,,,,
영업이익(발표기준),115.2,215.2,-65.4,55.2,164.8,198.4
*[구K-IFRS]영업이익,,,,,,
금융수익,7.8,18.4,14.4,11.3,24.8,119.8
금융원가,21.1,20.6,20.8,43.9,16.1,-63.4
기타영업외손익,158.7,-20.3,74.4,48.2,10.1,-79.1
"종속기업,공동지배기업및관계기업관련손익",9.4,13.2,6.5,,,
법인세비용차감전계속사업이익,269.9,206.0,9.1,70.8,183.6,159.1
법인세비용,75.5,59.1,4.0,13.4,32.6,142.8
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,194.5,146.8,5.1,57.4,151.0,162.9
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,194.5,146.8,5.1,57.4,151.0,162.9
기타포괄이익,-1.4,-12.6,-7.9,9.4,8.1,-14.3
총포괄이익,193.0,134.2,-2.8,66.9,159.1,137.9
*주당계속사업이익,639,363,23,203,592,192
*주당순이익,639,363,23,203,592,192
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,639,363,23,203,592,192
*(지배주주지분)주당순이익,639,363,23,203,592,192
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
