항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"4,966.2","5,432.4","5,366.9","5,835.7","6,415.0",9.9
*내수,,,"5,366.9","5,835.7",,
*수출,,,,,,
매출원가,"4,029.3","4,545.8","4,592.7","4,669.0","5,387.1",15.4
매출총이익,936.9,886.6,774.2,"1,166.8","1,027.8",-11.9
판매비와관리비,466.3,475.6,361.6,426.8,470.2,10.2
영업이익,470.6,411.1,412.6,740.0,557.7,-24.6
*기타영업손익,,,,,,
영업이익(발표기준),470.6,411.1,412.6,740.0,557.7,-24.6
*[구K-IFRS]영업이익,,,,,,
금융수익,18.0,13.8,15.3,9.8,12.9,31.4
금융원가,29.9,36.2,36.7,25.3,19.9,-21.2
기타영업외손익,15.2,1.7,4.7,7.0,-7.3,-204.0
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,473.9,390.4,395.8,731.6,543.3,-25.7
법인세비용,67.0,-77.3,29.6,47.1,51.7,9.8
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,407.0,467.7,366.2,684.5,491.6,-28.2
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,407.0,467.7,366.2,684.5,491.6,-28.2
기타포괄이익,-96.3,-42.8,-11.2,-77.6,255.1,428.6
총포괄이익,310.6,424.9,355.1,606.9,746.8,23.0
*주당계속사업이익,"8,765","10,077","7,887","14,746","10,581",-28
*주당순이익,"8,765","10,077","7,887","14,746","10,581",-28
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"8,765","10,077","7,887","14,746","10,581",-28
*(지배주주지분)주당순이익,"8,765","10,077","7,887","14,746","10,581",-28
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
