항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"3,845.1","3,787.0","3,919.1","3,490.4","3,970.2",13.8
*내수,"1,840.6","1,794.7","1,728.6","1,612.1",,
*수출,"2,004.5","1,992.3","2,190.4","1,878.3",,
매출원가,"2,869.2","2,935.4","3,054.4","2,775.6","3,140.2",13.1
매출총이익,975.9,851.6,864.6,714.8,830.1,16.1
판매비와관리비,616.5,644.5,707.7,636.3,708.1,11.3
영업이익,359.4,207.1,157.0,78.6,122.0,55.3
*기타영업손익,,,,,,
영업이익(발표기준),359.4,207.1,157.0,78.6,122.0,55.3
*[구K-IFRS]영업이익,,,,,,
금융수익,2.2,3.3,3.9,3.3,9.4,181.4
금융원가,46.0,62.4,70.0,64.7,52.8,-18.4
기타영업외손익,-3.5,5.5,37.2,3.7,68.9,"1,751.8"
"종속기업,공동지배기업및관계기업관련손익",0.2,0.2,0.2,0.2,0.2,-17.0
법인세비용차감전계속사업이익,312.2,153.8,128.2,21.2,147.7,597.2
법인세비용,70.9,54.6,73.3,44.4,44.0,-1.0
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,241.4,99.2,54.9,-23.2,103.8,546.7
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,241.4,99.2,54.9,-23.2,103.8,546.7
기타포괄이익,-51.1,-16.2,1.6,-20.0,97.0,584.5
총포괄이익,190.2,83.0,56.5,-43.2,200.8,564.2
*주당계속사업이익,"1,190",423,210,-137,506,469
*주당순이익,"1,190",423,210,-137,506,469
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"1,190",423,210,-137,506,469
*(지배주주지분)주당순이익,"1,190",423,210,-137,506,469
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
