항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,698.1","3,000.4","3,245.7","3,433.3","3,713.5",8.2
*내수,"2,398.7","2,627.9","2,853.1","3,095.5",,
*수출,299.4,372.5,392.6,337.8,,
매출원가,"1,336.3","1,457.4","1,458.0","1,616.2","1,669.4",3.3
매출총이익,"1,361.8","1,542.9","1,787.7","1,817.1","2,044.0",12.5
판매비와관리비,"1,117.5","1,375.7","1,462.6","1,476.1","1,633.8",10.7
영업이익,244.3,167.2,325.1,341.0,410.3,20.3
*기타영업손익,,,,,,
영업이익(발표기준),244.3,167.2,325.1,341.0,410.3,20.3
*[구K-IFRS]영업이익,,,,,,
금융수익,8.1,12.2,11.2,16.9,22.5,33.5
금융원가,60.0,50.5,52.3,52.3,24.2,-53.7
기타영업외손익,-10.3,-48.2,-7.4,-21.7,-19.3,10.9
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,182.1,80.7,276.6,283.9,389.3,37.1
법인세비용,52.7,48.2,80.7,68.5,129.7,89.4
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,129.4,32.5,195.9,215.5,259.6,20.5
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,129.4,32.5,195.9,215.5,259.6,20.5
기타포괄이익,-27.7,-26.1,12.7,6.4,87.7,"1,280.1"
총포괄이익,101.7,6.4,208.7,221.8,347.3,56.6
*주당계속사업이익,344,-269,548,597,790,32
*주당순이익,344,-269,548,597,790,32
*희석주당계속사업이익,,-268,,,,
*희석주당순이익,,-268,,,,
*(지배주주지분)주당계속사업이익,344,-269,548,597,790,32
*(지배주주지분)주당순이익,344,-269,548,597,790,32
*(지배주주지분)희석주당계속사업이익,,-268,,,,
*(지배주주지분)희석주당순이익,,-268,,,,
