항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,557.6","1,686.0","1,730.2","1,571.2","2,485.9",58.2
*내수,,,,,,
*수출,,,,,,
매출원가,"1,415.8","1,620.9","1,689.8","1,525.4","2,095.5",37.4
매출총이익,141.8,65.1,40.3,45.8,390.4,752.5
판매비와관리비,96.8,85.8,113.5,88.2,94.0,6.6
영업이익,44.9,-20.6,-73.1,-42.4,296.4,799.5
*기타영업손익,,,,,,
영업이익(발표기준),44.9,-20.6,-73.1,-42.4,296.4,799.5
*[구K-IFRS]영업이익,,,,,,
금융수익,50.2,1.3,11.3,60.8,39.0,-35.9
금융원가,35.7,44.3,64.9,84.7,69.5,-18.0
기타영업외손익,22.8,5.1,8.6,28.8,2.2,-92.5
"종속기업,공동지배기업및관계기업관련손익",14.8,-36.2,0.0,-1.9,17.5,"1,014.4"
법인세비용차감전계속사업이익,97.1,-94.6,-118.1,-39.4,285.6,824.6
법인세비용,3.4,-12.5,-9.3,8.5,30.5,257.7
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,93.7,-82.1,-108.8,-47.9,255.1,632.4
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,93.7,-82.1,-108.8,-47.9,255.1,632.4
기타포괄이익,-5.1,9.1,-15.8,-1.9,2.0,201.6
총포괄이익,88.6,-73.0,-124.6,-49.9,257.1,615.5
*주당계속사업이익,"5,343","-3,886",-535,-235,"1,055",549
*주당순이익,"5,343","-3,886",-535,-235,"1,055",549
*희석주당계속사업이익,"5,007","-3,367",-428,,,
*희석주당순이익,"5,007","-3,367",-428,,,
*(지배주주지분)주당계속사업이익,"5,343","-3,886",-535,-235,"1,055",549
*(지배주주지분)주당순이익,"5,343","-3,886",-535,-235,"1,055",549
*(지배주주지분)희석주당계속사업이익,"5,007","-3,367",-428,,,
*(지배주주지분)희석주당순이익,"5,007","-3,367",-428,,,
