항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"14,434.0","15,280.9","15,519.5","13,133.3","13,998.2",6.6
*내수,,,"15,519.6","13,133.3",,
*수출,,,,,,
매출원가,"11,856.7","12,627.7","12,699.5","10,977.3","11,891.8",8.3
매출총이익,"2,577.3","2,653.2","2,820.0","2,156.0","2,106.4",-2.3
판매비와관리비,"2,219.5","2,113.8","2,170.4","2,018.6","2,004.4",-0.7
영업이익,357.8,539.4,649.7,137.4,101.9,-25.8
*기타영업손익,,,,,,
영업이익(발표기준),357.8,539.4,649.7,137.4,101.9,-25.8
*[구K-IFRS]영업이익,,,,,,
금융수익,54.4,199.8,202.3,259.0,273.0,5.4
금융원가,266.7,507.4,484.2,560.9,483.7,-13.8
기타영업외손익,-106.9,-214.2,5.5,-100.1,-227.3,-127.1
"종속기업,공동지배기업및관계기업관련손익",-446.2,-323.1,,,,
법인세비용차감전계속사업이익,-407.5,-305.5,373.3,-264.6,-336.1,-27.0
법인세비용,10.5,26.5,138.0,143.0,41.0,-71.3
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-418.1,-332.0,235.3,-407.6,-377.1,7.5
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,-418.1,-332.0,235.3,-407.6,-377.1,7.5
기타포괄이익,-144.2,-139.4,221.6,54.5,159.3,192.4
총포괄이익,-562.2,-471.5,456.9,-353.2,-217.8,38.3
*주당계속사업이익,-707,-549,376,-675,-897,-33
*주당순이익,-707,-549,376,-675,-897,-33
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-707,-549,376,-675,-897,-33
*(지배주주지분)주당순이익,-707,-549,376,-675,-897,-33
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
