항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,263.7","2,360.2","2,363.2","2,309.8","2,724.2",17.9
*내수,,,"2,363.2","2,309.8",,
*수출,,,,,,
매출원가,"1,923.4","2,084.7","2,068.6","1,985.9","2,369.7",19.3
매출총이익,340.4,275.5,294.7,323.9,354.5,9.5
판매비와관리비,201.4,176.5,188.1,203.1,220.0,8.3
영업이익,138.9,99.1,106.6,120.8,134.5,11.4
*기타영업손익,,,,,,
영업이익(발표기준),138.9,99.1,106.6,120.8,134.5,11.4
*[구K-IFRS]영업이익,,,,,,
금융수익,10.4,9.7,11.9,17.2,23.8,38.7
금융원가,15.8,15.7,14.1,22.2,22.9,3.2
기타영업외손익,2.6,4.2,12.2,-2.1,24.0,"1,246.5"
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,136.1,97.2,116.7,113.6,159.4,40.3
법인세비용,25.8,17.0,28.8,23.9,34.0,42.5
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,110.3,80.2,87.9,89.8,125.4,39.7
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,110.3,80.2,87.9,89.8,125.4,39.7
기타포괄이익,-28.6,-4.6,-1.3,-5.6,31.5,663.5
총포괄이익,81.7,75.6,86.6,84.2,156.9,86.4
*주당계속사업이익,692,494,546,558,768,38
*주당순이익,692,494,546,558,768,38
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,692,494,546,558,768,38
*(지배주주지분)주당순이익,692,494,546,558,768,38
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
