항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,763.4","2,067.2","1,125.1","1,686.7","1,505.6",-10.7
*내수,,,"1,125.1","1,686.7",,
*수출,,,,,,
매출원가,"2,018.0","1,448.0",849.0,"1,234.0","1,086.6",-11.9
매출총이익,745.4,619.2,276.1,452.7,419.1,-7.4
판매비와관리비,447.9,479.8,412.6,382.2,392.8,2.8
영업이익,297.5,139.4,-136.4,70.5,26.2,-62.8
*기타영업손익,,,,,,
영업이익(발표기준),297.5,139.4,-136.4,70.5,26.2,-62.8
*[구K-IFRS]영업이익,,,,,,
금융수익,34.2,55.1,38.5,28.7,66.2,130.8
금융원가,128.3,59.5,59.5,73.9,54.3,-26.6
기타영업외손익,-18.2,15.3,3.9,12.3,-36.0,-393.6
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,185.2,150.3,-153.5,37.5,2.2,-94.2
법인세비용,39.0,-7.0,32.2,37.0,13.5,-63.5
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,146.1,157.3,-185.7,0.5,-11.3,"-2,612.3"
중단사업이익,,-14.0,20.6,67.8,-0.0,-100.0
*중단사업법인세효과,,,2.0,,,
당기순이익,146.1,143.3,-165.1,68.3,-11.3,-116.6
기타포괄이익,-13.9,10.3,-14.5,1.1,-1.7,-261.5
총포괄이익,132.3,153.5,-179.6,69.4,-13.1,-118.9
*주당계속사업이익,182,230,-455,-36,-37,-3
*주당순이익,182,204,-402,90,-37,-141
*희석주당계속사업이익,,182,,,,
*희석주당순이익,,171,,,,
*(지배주주지분)주당계속사업이익,182,230,-455,-36,-37,-3
*(지배주주지분)주당순이익,182,204,-402,90,-37,-141
*(지배주주지분)희석주당계속사업이익,,182,,,,
*(지배주주지분)희석주당순이익,,171,,,,
