항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),448.2,593.5,618.4,643.1,763.5,18.7
*내수,448.2,593.5,618.4,643.1,,
*수출,,,,,,
매출원가,381.8,508.7,466.5,498.0,621.2,24.8
매출총이익,66.5,84.8,151.9,145.2,142.3,-2.0
판매비와관리비,48.0,54.6,60.4,66.3,73.8,11.4
영업이익,18.5,30.2,91.4,78.9,68.5,-13.2
*기타영업손익,,,,,,
영업이익(발표기준),18.5,30.2,91.4,78.9,68.5,-13.2
*[구K-IFRS]영업이익,,,,,,
금융수익,0.5,0.9,2.4,4.7,7.8,67.6
금융원가,1.6,1.1,1.4,1.8,4.1,129.0
기타영업외손익,0.7,-0.6,0.4,-8.7,1.4,115.7
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,18.1,29.4,92.9,73.1,73.6,0.6
법인세비용,1.4,5.3,24.6,21.7,11.6,-46.8
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,16.6,24.1,68.2,51.4,62.0,20.7
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,16.6,24.1,68.2,51.4,62.0,20.7
기타포괄이익,-6.1,-0.3,4.5,-4.3,1.2,127.4
총포괄이익,10.6,23.8,72.7,47.1,63.2,34.2
*주당계속사업이익,128,185,525,395,477,21
*주당순이익,128,185,525,395,477,21
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,128,185,525,395,477,21
*(지배주주지분)주당순이익,128,185,525,395,477,21
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
