항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"11,496.6","13,048.9","12,035.0","4,088.3","3,952.8",-3.3
*내수,,,"12,035.0","4,088.3",,
*수출,,,,,,
매출원가,"9,324.5","10,462.7","10,689.0","5,389.3","4,965.7",-7.9
매출총이익,"2,172.1","2,586.2","1,346.0","-1,301.0","-1,012.9",22.1
판매비와관리비,"1,019.2","1,498.3","1,384.8",910.4,938.9,3.1
영업이익,"1,152.9","1,087.9",-38.8,"-2,211.4","-1,951.8",11.7
*기타영업손익,,,,,,
영업이익(발표기준),"1,152.9","1,087.9",-38.8,"-2,211.4","-1,951.8",11.7
*[구K-IFRS]영업이익,,,,,,
금융수익,66.6,127.6,161.8,122.8,103.9,-15.4
금융원가,289.8,244.3,420.0,462.9,811.2,75.2
기타영업외손익,-23.7,-54.5,-93.6,39.7,-550.9,"-1,487.9"
"종속기업,공동지배기업및관계기업관련손익","1,770.6",-835.5,"-2,244.6",-828.9,"1,754.2",311.6
법인세비용차감전계속사업이익,"2,676.5",81.2,"-2,635.2","-3,340.7","-1,455.8",56.4
법인세비용,382.1,209.2,-29.5,74.6,"-1,098.8","-1,573.1"
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,"2,294.3",-128.0,"-2,605.7","-3,415.3",-357.0,89.5
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,"2,294.3",-128.0,"-2,605.7","-3,415.3",-357.0,89.5
기타포괄이익,890.6,215.3,-218.6,517.5,347.1,-32.9
총포괄이익,"3,184.9",87.4,"-2,824.3","-2,897.8",-9.8,99.7
*주당계속사업이익,"3,722",-602,"-4,094","-4,476",247,106
*주당순이익,"3,722",-602,"-4,094","-4,476",247,106
*희석주당계속사업이익,,,,,245,
*희석주당순이익,,,,,245,
*(지배주주지분)주당계속사업이익,"3,722",-602,"-4,094","-4,476",247,106
*(지배주주지분)주당순이익,"3,722",-602,"-4,094","-4,476",247,106
*(지배주주지분)희석주당계속사업이익,,,,,245,
*(지배주주지분)희석주당순이익,,,,,245,
